Time(s),Roll(deg),Pitch(deg),Yaw(deg),Delta_Roll,Delta_Pitch,Delta_Yaw
14.442,-118.6,-86.2,61.7,5.1,0.1,-7.8
14.492,-112.6,-86.1,52.9,6.0,0.1,-8.8
14.542,-106.9,-85.8,44.2,5.7,0.3,-8.7
14.592,-102.2,-85.6,36.8,4.7,0.2,-7.4
14.642,-98.3,-85.3,29.8,3.9,0.3,-7.0
14.691,-95.1,-85.2,24.1,3.2,0.1,-5.7
14.741,-94.6,-85.2,21.4,0.5,0.0,-2.7
14.791,-96.6,-85.2,21.1,-2.0,0.0,-0.3
14.841,-100.0,-85.4,22.2,-3.4,-0.2,1.1
14.891,-106.0,-85.5,26.4,-6.0,-0.1,4.2
14.941,-111.9,-85.5,30.4,-5.9,0.0,4.0
14.991,-117.2,-85.5,33.8,-5.3,0.0,3.4
15.041,-120.8,-85.7,35.0,-3.6,-0.2,1.2
15.091,-123.1,-85.8,34.8,-2.3,-0.1,-0.2
15.141,-124.5,-86.1,33.5,-1.4,-0.3,-1.3
15.191,-127.3,-86.6,33.9,-2.8,-0.5,0.4
15.240,-130.2,-86.8,34.6,-2.9,-0.2,0.7
15.289,-132.9,-86.9,35.1,-2.7,-0.1,0.5
15.339,-135.8,-87.0,36.1,-2.9,-0.1,1.0
15.389,-138.4,-87.2,37.1,-2.6,-0.2,1.0
15.439,-138.2,-87.4,35.7,0.2,-0.2,-1.4
15.489,-137.2,-87.7,33.4,1.0,-0.3,-2.3
15.540,-138.4,-87.9,33.5,-1.2,-0.2,0.1
15.590,-139.5,-87.9,33.6,-1.1,0.0,0.1
15.640,-142.5,-88.0,35.6,-3.0,-0.1,2.0
15.690,-146.2,-88.1,38.3,-3.7,-0.1,2.7
15.740,-148.3,-88.0,39.4,-2.1,0.1,1.1
15.790,-148.3,-88.2,38.4,0.0,-0.2,-1.0
15.840,-150.3,-88.0,39.2,-2.0,0.2,0.8
15.890,-151.7,-88.1,39.3,-1.4,-0.1,0.1
15.940,-152.2,-88.2,38.3,-0.5,-0.1,-1.0
15.989,-152.3,-88.2,36.8,-0.1,0.0,-1.5
16.039,-154.8,-88.2,37.6,-2.5,0.0,0.8
16.089,-157.2,-88.1,38.2,-2.4,0.1,0.6
16.139,-159.9,-87.9,38.7,-2.7,0.2,0.5
16.189,-162.2,-87.5,38.4,-2.3,0.4,-0.3
16.239,-159.8,-86.9,33.3,2.4,0.6,-5.1
16.289,-156.4,-86.5,27.7,3.4,0.4,-5.6
16.339,-155.3,-86.3,24.6,1.1,0.2,-3.1
16.389,-153.1,-86.2,20.4,2.2,0.1,-4.2
16.439,-148.0,-86.2,13.4,5.1,0.0,-7.0
16.488,-141.9,-86.2,5.5,6.1,0.0,-7.9
16.538,-135.4,-86.2,-2.8,6.5,0.0,-8.3
16.588,-128.4,-86.2,-11.6,7.0,0.0,-8.8
16.638,-121.1,-86.2,-20.5,7.3,0.0,-8.9
16.688,-114.7,-86.3,-28.5,6.4,-0.1,-8.0
16.738,-108.7,-86.4,-35.9,6.0,-0.1,-7.4
16.788,-105.5,-86.5,-40.1,3.2,-0.1,-4.2
16.838,-108.6,-86.7,-37.5,-3.1,-0.2,2.6
16.888,-118.8,-86.8,-27.5,-10.2,-0.1,10.0
16.938,-130.1,-86.7,-16.1,-11.3,0.1,11.4
16.988,-140.1,-86.2,-5.8,-10.0,0.5,10.3
17.037,-145.8,-85.7,0.0,-5.7,0.5,5.8
17.087,-153.2,-85.3,7.2,-7.4,0.4,7.2
17.138,-159.0,-85.0,12.7,-5.8,0.3,5.5
17.187,-162.0,-84.6,15.3,-3.0,0.4,2.6
17.237,-163.9,-84.3,17.0,-1.9,0.3,1.7
17.287,-165.5,-84.2,18.3,-1.6,0.1,1.3
17.337,-167.3,-84.1,19.9,-1.8,0.1,1.6
17.387,-168.2,-84.0,20.7,-0.9,0.1,0.8
17.437,-168.6,-83.9,21.1,-0.4,0.1,0.4
17.487,-169.4,-83.9,21.8,-0.8,0.0,0.7
17.536,-169.8,-83.9,21.9,-0.4,0.0,0.1
17.586,-169.9,-84.0,21.7,-0.1,-0.1,-0.2
17.637,-169.8,-83.9,21.4,0.1,0.1,-0.3
17.687,-169.5,-83.9,20.8,0.3,0.0,-0.6
17.737,-169.1,-83.9,20.2,0.4,0.0,-0.6
17.786,-168.5,-83.9,19.4,0.6,0.0,-0.8
17.836,-167.9,-84.1,18.6,0.6,-0.2,-0.8
17.886,-167.2,-84.2,17.8,0.7,-0.1,-0.8
17.936,-166.5,-84.2,16.9,0.7,0.0,-0.9
17.986,-166.0,-84.3,16.2,0.5,-0.1,-0.7
18.036,-165.4,-84.4,15.5,0.6,-0.1,-0.7
18.086,-164.9,-84.5,14.9,0.5,-0.1,-0.6
18.136,-164.7,-84.6,14.5,0.2,-0.1,-0.4
18.186,-165.0,-84.6,14.6,-0.3,0.0,0.1
18.236,-165.8,-84.6,15.2,-0.8,0.0,0.6
18.286,-166.4,-84.4,15.5,-0.6,0.2,0.3
18.335,-166.8,-84.4,15.8,-0.4,0.0,0.3
18.385,-166.9,-84.4,15.9,-0.1,0.0,0.1
18.435,-167.1,-84.4,15.9,-0.2,0.0,0.0
18.485,-166.9,-84.4,15.7,0.2,0.0,-0.2
18.535,-166.3,-84.5,14.9,0.6,-0.1,-0.8
18.585,-165.6,-84.5,14.2,0.7,0.0,-0.7
18.635,-164.9,-84.5,13.3,0.7,0.0,-0.9
18.685,-163.9,-84.6,12.4,1.0,-0.1,-0.9
18.735,-163.0,-84.5,11.3,0.9,0.1,-1.1
18.785,-161.4,-84.6,9.7,1.6,-0.1,-1.6
18.835,-159.8,-84.6,8.0,1.6,0.0,-1.7
18.884,-158.0,-84.6,6.1,1.8,0.0,-1.9
18.934,-156.2,-84.6,4.2,1.8,0.0,-1.9
18.984,-154.7,-84.6,2.6,1.5,0.0,-1.6
19.034,-153.3,-84.6,1.0,1.4,0.0,-1.6
19.084,-152.0,-84.6,-0.5,1.3,0.0,-1.5
19.134,-151.1,-84.6,-1.7,0.9,0.0,-1.2
19.184,-150.4,-84.6,-2.6,0.7,0.0,-0.9
19.234,-149.9,-84.5,-3.4,0.5,0.1,-0.8
19.284,-149.4,-84.6,-4.1,0.5,-0.1,-0.7
19.334,-148.8,-84.7,-4.9,0.6,-0.1,-0.8
19.384,-148.0,-84.7,-5.9,0.8,0.0,-1.0
19.434,-147.2,-84.7,-6.9,0.8,0.0,-1.0
19.484,-146.0,-84.8,-8.3,1.2,-0.1,-1.4
19.534,-145.0,-84.8,-9.5,1.0,0.0,-1.2
19.584,-144.1,-84.8,-10.6,0.9,0.0,-1.1
19.634,-143.0,-84.8,-11.9,1.1,0.0,-1.3
19.683,-142.1,-84.7,-13.0,0.9,0.1,-1.1
19.733,-141.2,-84.6,-14.2,0.9,0.1,-1.2
19.783,-140.4,-84.6,-15.3,0.8,0.0,-1.1
19.833,-139.6,-84.5,-16.3,0.8,0.1,-1.0
19.883,-138.5,-84.7,-17.6,1.1,-0.2,-1.3
19.933,-137.3,-84.7,-18.9,1.2,0.0,-1.3
19.983,-136.3,-84.7,-20.0,1.0,0.0,-1.1
20.033,-135.7,-84.7,-20.7,0.6,0.0,-0.7
20.083,-135.2,-84.7,-21.3,0.5,0.0,-0.6
20.133,-134.8,-84.7,-21.8,0.4,0.0,-0.5
20.183,-134.6,-84.6,-22.1,0.2,0.1,-0.3
20.233,-134.1,-84.5,-22.6,0.5,0.1,-0.5
20.282,-133.9,-84.4,-22.7,0.2,0.1,-0.1
20.332,-133.8,-84.3,-22.8,0.1,0.1,-0.1
20.382,-133.7,-84.2,-22.9,0.1,0.1,-0.1
20.432,-133.8,-84.1,-22.7,-0.1,0.1,0.2
20.482,-133.9,-84.1,-22.6,-0.1,0.0,0.1
20.532,-134.0,-84.0,-22.4,-0.1,0.1,0.2
20.582,-134.1,-84.0,-22.4,-0.1,0.0,0.0
20.632,-134.4,-84.0,-22.1,-0.3,0.0,0.3
20.682,-134.7,-83.9,-22.0,-0.3,0.1,0.1
20.731,-134.8,-83.8,-21.8,-0.1,0.1,0.2
20.781,-134.8,-83.9,-21.9,0.0,-0.1,-0.1
20.831,-134.8,-83.8,-22.0,0.0,0.1,-0.1
20.880,-134.7,-83.8,-22.1,0.1,0.0,-0.1
20.931,-134.2,-83.8,-22.7,0.5,0.0,-0.6
20.981,-134.0,-83.8,-22.9,0.2,0.0,-0.2
21.031,-134.2,-83.8,-22.8,-0.2,0.0,0.1
21.081,-134.3,-83.8,-22.7,-0.1,0.0,0.1
21.131,-134.6,-83.7,-22.5,-0.3,0.1,0.2
21.181,-134.6,-83.7,-22.5,0.0,0.0,0.0
21.231,-134.8,-83.8,-22.3,-0.2,-0.1,0.2
21.281,-135.0,-83.8,-22.2,-0.2,0.0,0.1
21.331,-135.1,-83.8,-22.1,-0.1,0.0,0.1
21.381,-135.4,-83.9,-21.8,-0.3,-0.1,0.3
21.431,-135.7,-83.9,-21.5,-0.3,0.0,0.3
21.480,-135.9,-84.0,-21.3,-0.2,-0.1,0.2
21.531,-136.2,-84.0,-21.0,-0.3,0.0,0.3
21.580,-136.3,-84.1,-21.0,-0.1,-0.1,0.0
21.630,-135.9,-84.2,-21.4,0.4,-0.1,-0.4
21.680,-135.8,-84.2,-21.6,0.1,0.0,-0.2
21.730,-135.5,-84.2,-22.0,0.3,0.0,-0.4
21.780,-135.0,-84.3,-22.5,0.5,-0.1,-0.5
21.830,-134.6,-84.2,-23.0,0.4,0.1,-0.5
21.880,-134.0,-84.2,-23.6,0.6,0.0,-0.6
21.930,-133.5,-84.2,-24.2,0.5,0.0,-0.6
