Time(s),Raw_Roll,Raw_Pitch,Raw_Yaw,Filtered_Roll,Filtered_Pitch,Filtered_Yaw,Delta_Roll,Delta_Pitch,Delta_Yaw
0.000,-75.1,-74.6,33.0,-75.1,-74.6,33.0,0.0,0.0,0.0
0.000,-74.9,-74.6,32.7,-75.0192,-74.6,32.8788,0.0808,0.0,-0.1212
0.001,-75.1,-74.6,32.8,-75.0429,-74.6,32.8557,-0.0237,0.0,-0.0231
0.001,-75.3,-74.7,32.9,-75.1026,-74.6232,32.866,-0.0598,-0.0232,0.0103
0.001,-75.4,-74.7,32.8,-75.1606,-74.6382,32.8531,-0.058,-0.015,-0.0129
0.001,-75.6,-74.8,32.8,-75.2354,-74.6658,32.8441,-0.0748,-0.0275,-0.009
0.001,-75.7,-74.8,32.9,-75.3064,-74.6863,32.8526,-0.0709,-0.0205,0.0085
0.001,-75.8,-74.8,32.8,-75.3754,-74.7022,32.8453,-0.0691,-0.0159,-0.0074
0.001,-75.8,-74.8,32.8,-75.4308,-74.7149,32.8394,-0.0554,-0.0128,-0.0059
0.002,-76.2,-74.8,33.1,-75.5255,-74.7254,32.8714,-0.0947,-0.0105,0.0321
0.099,72.4,-78.0,-60.4,-75.3288,-75.11,32.7475,0.1966,-0.3846,-0.124
0.149,72.7,-78.1,-60.6,-75.1176,-75.4481,32.6143,0.2113,-0.338,-0.1332
0.199,73.1,-78.2,-60.8,-74.8916,-75.7496,32.4718,0.226,-0.3015,-0.1424
0.248,73.4,-78.4,-60.8,-74.651,-76.0327,32.3205,0.2406,-0.2831,-0.1513
0.298,73.9,-78.8,-60.7,-74.3956,-76.3221,32.1606,0.2554,-0.2894,-0.1599
0.348,74.3,-79.2,-60.6,-74.1256,-76.6179,31.9921,0.27,-0.2959,-0.1684
0.398,74.6,-79.8,-60.3,-73.8412,-76.9405,31.8156,0.2844,-0.3226,-0.1765
0.448,75.1,-80.6,-60.4,-73.5421,-77.3072,31.6305,0.2991,-0.3667,-0.1852
0.498,76.1,-81.5,-60.9,-73.2273,-77.7234,31.4358,0.3148,-0.4162,-0.1947
0.548,77.8,-82.5,-62.1,-72.8952,-78.1939,31.2301,0.3321,-0.4705,-0.2057
0.598,80.9,-83.5,-64.6,-72.5424,-78.1997,31.0103,0.3528,-0.0058,-0.2198
0.648,85.1,-84.4,-68.0,-72.166,-78.207,30.7739,0.3764,-0.0073,-0.2364
0.698,90.8,-85.0,-72.8,-71.7615,-78.2157,30.5168,0.4044,-0.0087,-0.257
0.748,97.3,-85.6,-78.3,-71.3262,-78.2259,30.2366,0.4354,-0.0102,-0.2802
0.798,104.7,-86.1,-84.8,-70.8565,-78.2375,29.9297,0.4696,-0.0116,-0.3069
0.847,111.5,-86.3,-90.7,-70.3532,-78.2502,29.5967,0.5034,-0.0127,-0.333
0.898,118.2,-86.5,-96.5,-69.8154,-78.264,29.2371,0.5378,-0.0138,-0.3597
0.947,124.5,-86.8,-101.9,-69.2434,-78.2791,28.8511,0.572,-0.0151,-0.386
0.997,131.1,-86.8,-107.6,-68.6355,-78.295,28.437,0.6079,-0.0159,-0.414
1.047,137.1,-86.9,-112.9,-67.9927,-78.3119,27.9954,0.6428,-0.0169,-0.4416
1.097,142.5,-86.9,-117.4,-67.3162,-78.3295,27.5281,0.6765,-0.0177,-0.4673
1.147,147.8,-86.9,-121.9,-66.6056,-78.348,27.0345,0.7106,-0.0184,-0.4936
1.197,153.2,-86.9,-126.6,-65.8601,-78.3672,26.5135,0.7455,-0.0192,-0.5211
1.247,159.3,-86.8,-132.2,-65.0767,-78.387,25.9612,0.7834,-0.0197,-0.5522
1.297,164.7,-86.6,-137.1,-64.2571,-78.407,25.3796,0.8195,-0.02,-0.5816
1.347,169.6,-86.3,-141.5,-63.4028,-78.4269,24.77,0.8544,-0.02,-0.6097
1.397,172.8,-86.1,-144.2,-62.5195,-78.447,24.1381,0.8832,-0.0201,-0.6318
1.447,175.2,-85.9,-146.1,-61.6104,-78.4673,23.487,0.9092,-0.0202,-0.6511
1.497,176.5,-85.7,-146.9,-60.6795,-78.4876,22.821,0.9308,-0.0203,-0.6661
1.547,177.0,-85.6,-146.9,-59.7304,-78.5082,22.1432,0.9491,-0.0206,-0.6777
1.596,177.5,-85.6,-147.2,-58.7633,-78.5294,21.4529,0.9671,-0.0212,-0.6903
1.646,177.6,-85.6,-147.1,-57.7803,-78.5512,20.7518,0.9831,-0.0218,-0.701
1.696,177.7,-85.7,-147.2,-56.7816,-78.5738,20.0395,0.9987,-0.0227,-0.7123
1.746,177.8,-85.6,-147.2,-55.7676,-78.5967,19.3167,1.0139,-0.0229,-0.7229
1.796,177.4,-85.6,-146.7,-54.741,-78.6202,18.5857,1.0266,-0.0234,-0.731
1.846,177.0,-85.4,-146.4,-53.7022,-78.6435,17.8461,1.0388,-0.0233,-0.7396
1.896,176.9,-85.2,-146.2,-52.6502,-78.6666,17.0978,1.052,-0.0231,-0.7483
1.946,177.0,-85.1,-146.3,-51.5846,-78.6898,16.3396,1.0656,-0.0232,-0.7582
1.996,177.5,-85.1,-146.7,-50.5038,-78.7135,15.5704,1.0808,-0.0237,-0.7692
2.046,177.9,-85.0,-146.9,-49.4087,-78.7373,14.7914,1.0951,-0.0238,-0.779
2.096,178.3,-85.0,-147.1,-48.2996,-78.7615,14.0029,1.1091,-0.0242,-0.7886
2.146,178.6,-85.0,-147.2,-47.1773,-78.7862,13.2055,1.1223,-0.0247,-0.7974
2.196,178.9,-85.0,-147.5,-46.0421,-78.8112,12.3986,1.1351,-0.0251,-0.8069
2.245,179.6,-85.0,-148.1,-44.8925,-78.8367,11.5809,1.1496,-0.0255,-0.8177
2.295,180.3,-85.0,-148.6,-43.7287,-78.8626,10.7531,1.1638,-0.0259,-0.8278
2.345,180.4,-84.9,-148.5,-42.5542,-78.8885,9.9185,1.1745,-0.0259,-0.8345
2.395,180.3,-84.9,-148.3,-41.3704,-78.9147,9.0781,1.1838,-0.0262,-0.8405
2.445,180.4,-84.9,-148.1,-40.1766,-78.9413,8.232,1.1938,-0.0266,-0.8461
2.495,180.4,-84.9,-148.0,-38.9738,-78.9683,7.3801,1.2028,-0.027,-0.8519
2.545,180.2,-84.9,-147.7,-37.7635,-78.9956,6.5237,1.2103,-0.0273,-0.8564
2.595,180.0,-84.9,-147.4,-36.546,-79.0232,5.6631,1.2175,-0.0276,-0.8606
2.645,180.4,-85.0,-147.7,-35.3184,-79.0516,4.7953,1.2276,-0.0284,-0.8678
2.695,180.6,-85.1,-147.7,-34.0821,-79.0808,3.9221,1.2363,-0.0292,-0.8731
2.745,180.3,-85.1,-147.2,-32.8404,-79.1104,3.0468,1.2417,-0.0295,-0.8753
2.795,180.0,-85.3,-146.8,-31.5937,-79.1412,2.1691,1.2467,-0.0309,-0.8777
2.844,179.7,-85.3,-146.3,-30.3424,-79.1724,1.2898,1.2513,-0.0312,-0.8793
2.894,179.7,-85.5,-146.1,-29.085,-79.2049,0.4076,1.2573,-0.0325,-0.8823
2.944,179.9,-85.6,-146.2,-27.8208,-79.2382,-0.4793,1.2642,-0.0333,-0.8869
2.994,179.4,-85.7,-145.6,-26.5543,-79.2723,-1.3663,1.2665,-0.0341,-0.8869
3.044,178.6,-85.7,-144.7,-25.2878,-79.3066,-2.2511,1.2665,-0.0344,-0.8849
3.094,177.4,-85.7,-143.3,-24.0242,-79.3413,-3.1305,1.2636,-0.0346,-0.8793
3.144,176.1,-85.8,-142.0,-22.7645,-79.3767,-4.0046,1.2597,-0.0354,-0.8741
3.194,175.2,-85.8,-141.0,-21.5067,-79.4124,-4.875,1.2578,-0.0357,-0.8704
3.244,175.1,-85.9,-140.8,-20.246,-79.4489,-5.7466,1.2607,-0.0365,-0.8716
3.294,175.1,-86.0,-140.7,-18.9821,-79.4862,-6.6198,1.2639,-0.0373,-0.8732
3.344,175.1,-86.0,-140.7,-17.7152,-79.5237,-7.495,1.2668,-0.0375,-0.8752
3.394,175.5,-86.0,-141.1,-16.4431,-79.5615,-8.3746,1.2721,-0.0377,-0.8796
3.444,175.3,-86.0,-141.0,-15.1701,-79.5994,-9.2551,1.2731,-0.0379,-0.8805
3.493,175.8,-85.9,-141.5,-13.8917,-79.6369,-10.1404,1.2784,-0.0375,-0.8853
3.543,176.3,-85.8,-142.1,-12.6082,-79.674,-11.0309,1.2835,-0.0371,-0.8905
3.593,176.8,-85.8,-142.7,-11.3199,-79.7112,-11.9265,1.2883,-0.0373,-0.8956
3.643,177.0,-85.7,-142.9,-10.029,-79.748,-12.8243,1.2908,-0.0368,-0.8978
3.693,177.1,-85.6,-143.0,-8.7366,-79.7843,-13.7233,1.2924,-0.0363,-0.8991
3.743,177.1,-85.6,-143.1,-7.4436,-79.8208,-14.6235,1.293,-0.0364,-0.9002
3.793,177.2,-85.6,-143.2,-6.1496,-79.8573,-15.5246,1.294,-0.0366,-0.9011
3.843,177.1,-85.7,-143.2,-4.8562,-79.8946,-16.4257,1.2934,-0.0373,-0.9011
3.893,176.9,-85.7,-143.1,-3.5644,-79.932,-17.326,1.2918,-0.0374,-0.9003
3.943,176.7,-85.7,-142.8,-2.2745,-79.9695,-18.2239,1.2899,-0.0375,-0.8978
3.993,176.0,-85.7,-142.1,-0.9903,-80.0071,-19.1162,1.2842,-0.0376,-0.8923
4.042,175.6,-85.8,-141.9,0.29,-80.0454,-20.0065,1.2804,-0.0383,-0.8902
4.092,175.1,-85.8,-141.3,1.5656,-80.0837,-20.8915,1.2756,-0.0384,-0.8851
4.142,174.8,-85.8,-141.0,2.8375,-80.1222,-21.7734,1.272,-0.0384,-0.8819
4.192,174.2,-85.8,-140.4,4.1035,-80.1606,-22.6498,1.2659,-0.0385,-0.8764
4.242,173.6,-85.8,-139.9,5.3631,-80.1992,-23.5211,1.2597,-0.0385,-0.8714
4.292,173.2,-85.8,-139.5,6.6178,-80.2377,-24.3881,1.2547,-0.0385,-0.867
4.342,172.8,-85.8,-139.1,7.8673,-80.2763,-25.2506,1.2495,-0.0386,-0.8625
4.392,172.6,-85.8,-138.9,9.1128,-80.3148,-26.1099,1.2455,-0.0386,-0.8593
4.442,172.6,-85.8,-138.9,10.3558,-80.3534,-26.9674,1.243,-0.0386,-0.8575
4.492,172.6,-85.8,-139.0,11.5959,-80.392,-27.8238,1.2402,-0.0386,-0.8564
4.542,172.6,-85.7,-139.0,12.8332,-80.4298,-28.6781,1.2372,-0.0379,-0.8543
4.592,173.0,-85.7,-139.3,14.0703,-80.4677,-29.5326,1.2372,-0.0378,-0.8545
4.642,173.1,-85.7,-139.5,15.3049,-80.5055,-30.3863,1.2346,-0.0378,-0.8537
4.691,173.4,-85.6,-139.9,16.5384,-80.5426,-31.2408,1.2335,-0.0371,-0.8544
4.741,173.5,-85.5,-139.9,17.769,-82.6466,-32.0927,1.2306,-2.1041,-0.8519
4.791,173.4,-85.5,-139.9,18.995,-83.5108,-32.9419,1.226,-0.8642,-0.8493
4.841,173.8,-85.5,-140.3,20.2202,-83.9848,-33.7916,1.2252,-0.474,-0.8497
4.891,175.3,-85.4,-141.6,21.4532,-84.2663,-34.6488,1.233,-0.2815,-0.8572
4.941,178.2,-85.4,-144.3,22.7051,-84.4622,-35.5245,1.2519,-0.1959,-0.8757
4.991,180.9,-85.5,-146.7,23.9741,-84.6226,-36.4163,1.269,-0.1604,-0.8918
5.041,182.5,-85.6,-148.1,25.2512,-84.7607,-37.3161,1.2771,-0.1381,-0.8997
5.091,183.7,-85.7,-148.9,26.5331,-84.8842,-38.2188,1.2819,-0.1234,-0.9027
5.141,184.5,-85.9,-149.5,27.8163,-85.01,-39.1228,1.2833,-0.1259,-0.904
5.191,185.0,-86.3,-149.6,29.0984,-85.1624,-40.0239,1.2821,-0.1523,-0.9011
5.241,185.0,-86.7,-149.2,30.3751,-85.3369,-40.918,1.2767,-0.1746,-0.894
5.290,184.1,-87.1,-147.9,31.6388,-85.5308,-41.7974,1.2637,-0.1939,-0.8795
5.340,182.6,-87.3,-145.9,32.8846,-85.7203,-42.6565,1.2458,-0.1895,-0.8591
5.390,179.9,-87.6,-142.7,34.1023,-85.9174,-43.4852,1.2177,-0.1971,-0.8287
5.440,178.1,-87.7,-140.1,35.2994,-86.101,-44.2884,1.1971,-0.1836,-0.8032
5.490,176.0,-87.9,-137.2,36.4733,-86.2836,-45.0635,1.1739,-0.1827,-0.7752
5.540,167.7,-88.2,-127.9,37.572,-86.4759,-45.7571,1.0987,-0.1923,-0.6935
5.590,154.3,-88.2,-113.3,38.5526,-86.6473,-46.3245,0.9807,-0.1713,-0.5674
5.640,141.6,-88.0,-99.5,39.4213,-86.7806,-46.7728,0.8686,-0.1334,-0.4482
5.690,132.0,-87.7,-88.9,40.2043,-86.8707,-47.129,0.783,-0.0901,-0.3563
5.740,125.1,-87.5,-81.0,40.9246,-86.932,-47.4164,0.7203,-0.0613,-0.2874
5.790,120.5,-87.0,-75.4,41.6019,-86.9386,-47.6546,0.6773,-0.0066,-0.2382
5.840,117.1,-86.6,-71.0,42.2465,-86.9059,-47.8539,0.6446,0.0327,-0.1993
5.889,114.0,-86.1,-67.0,42.861,-86.8282,-48.0179,0.6145,0.0777,-0.164
5.939,112.2,-85.6,-64.3,43.4566,-86.7101,-48.1578,0.5956,0.1181,-0.1399
5.989,112.1,-85.2,-63.4,44.048,-86.5652,-48.2891,0.5914,0.1449,-0.1313
6.039,111.9,-84.9,-62.5,44.6342,-86.4056,-48.4119,0.5862,0.1595,-0.1228
6.088,112.0,-84.7,-62.0,45.2179,-86.2424,-48.5296,0.5837,0.1632,-0.1177
6.139,111.8,-84.9,-61.4,45.7963,-86.1141,-48.6414,0.5785,0.1283,-0.1118
6.188,111.4,-85.1,-60.6,46.3678,-86.0172,-48.7456,0.5715,0.0968,-0.1042
6.238,110.5,-85.6,-59.5,46.928,-85.9774,-48.8395,0.5601,0.0398,-0.0939
6.288,109.3,-86.1,-58.2,47.4742,-85.9891,-48.9215,0.5462,-0.0117,-0.082
6.338,107.6,-86.6,-56.6,48.002,-86.0474,-48.9889,0.5279,-0.0582,-0.0674
6.388,107.2,-87.2,-56.5,48.523,-86.1572,-49.055,0.521,-0.1098,-0.0661
6.438,108.8,-87.9,-58.6,49.0548,-86.3232,-49.1392,0.5318,-0.166,-0.0842
6.489,114.9,-88.5,-65.5,49.6371,-86.5305,-49.2839,0.5823,-0.2073,-0.1447
6.538,139.1,-89.0,-90.4,50.4301,-86.7657,-49.6484,0.793,-0.2351,-0.3645
6.588,191.2,-88.9,-143.6,51.6808,-86.9689,-50.4831,1.2507,-0.2032,-0.8347
6.638,215.1,-87.8,-168.6,53.136,-87.048,-51.5349,1.4552,-0.0791,-1.0518
6.688,224.4,-86.3,-179.1,54.6644,-86.9768,-52.6733,1.5284,0.0712,-1.1384
6.738,231.1,-84.9,-186.9,56.2424,-86.7791,-53.8738,1.578,0.1976,-1.2005
6.788,237.8,-83.6,-194.4,57.8696,-86.4766,-55.1333,1.6272,0.3025,-1.2595
6.838,242.4,-82.3,-199.7,59.5269,-86.0792,-56.4316,1.6573,0.3974,-1.2984
6.888,244.7,-80.9,-202.6,61.1934,-86.0738,-57.7471,1.6665,0.0054,-1.3154
6.938,245.0,-79.8,-203.4,62.8508,-86.0666,-59.0605,1.6575,0.0072,-1.3134
6.988,245.5,-79.1,-204.4,64.5011,-86.0579,-60.3736,1.6502,0.0087,-1.3131
7.037,247.0,-78.7,-206.2,66.1531,-86.048,-61.6937,1.652,0.0099,-1.3201
7.088,250.0,-78.2,-209.5,67.8204,-86.0366,-63.0342,1.6674,0.0113,-1.3405
7.137,252.6,-78.0,-212.1,69.4994,-86.0242,-64.3886,1.6789,0.0124,-1.3544
7.187,255.6,-78.1,-214.7,71.1933,-86.0113,-65.7568,1.694,0.013,-1.3682
7.237,258.4,-78.4,-216.9,72.9003,-85.998,-67.135,1.707,0.0132,-1.3782
7.287,261.5,-78.9,-219.2,74.6231,-85.985,-68.524,1.7227,0.013,-1.389
7.337,265.2,-79.3,-222.2,76.3668,-85.9722,-69.9301,1.7437,0.0129,-1.4061
7.387,269.2,-79.7,-225.4,78.1341,-85.9595,-71.3549,1.7673,0.0127,-1.4249
7.437,274.2,-80.3,-229.7,79.934,-85.9475,-72.8085,1.7999,0.012,-1.4536
7.487,280.2,-81.1,-234.8,81.7753,-85.0669,-74.298,1.8414,0.8806,-1.4894
7.537,286.3,-81.8,-240.2,83.6588,-84.5414,-75.8258,1.8835,0.5254,-1.5278
7.587,290.5,-82.3,-243.5,85.5665,-84.2144,-77.3723,1.9077,0.327,-1.5465
7.636,290.8,-82.8,-242.9,87.4623,-84.0236,-78.9013,1.8957,0.1908,-1.529
7.686,288.3,-83.2,-239.9,89.3202,-83.9194,-80.3906,1.8579,0.1042,-1.4893
7.736,283.0,-83.7,-234.5,91.1144,-83.893,-81.8183,1.7943,0.0264,-1.4277
7.787,272.8,-84.2,-224.3,92.8,-83.9284,-83.1401,1.6855,-0.0353,-1.3218
7.836,260.0,-84.3,-211.4,94.3533,-83.9697,-84.3316,1.5533,-0.0413,-1.1915
7.886,248.1,-84.4,-199.2,95.7835,-84.0162,-85.4002,1.4303,-0.0465,-1.0686
7.936,238.7,-84.7,-189.7,97.1148,-84.0885,-86.3718,1.3313,-0.0722,-0.9716
7.987,231.4,-84.7,-182.7,98.3673,-84.1519,-87.2703,1.2525,-0.0634,-0.8985
8.035,228.5,-84.5,-180.2,99.5827,-84.1874,-88.1382,1.2153,-0.0355,-0.8679
8.086,227.2,-84.4,-179.2,100.776,-84.2088,-88.9897,1.1933,-0.0214,-0.8515
8.136,225.6,-84.4,-177.8,101.9447,-84.2279,-89.8212,1.1687,-0.0191,-0.8315
8.186,226.7,-84.6,-179.3,103.1141,-84.2647,-90.6599,1.1694,-0.0368,-0.8388
8.236,231.5,-84.9,-184.5,104.319,-84.3271,-91.5406,1.2049,-0.0624,-0.8807
8.285,236.1,-85.3,-189.0,105.5572,-84.422,-92.4563,1.2382,-0.095,-0.9157
8.335,240.3,-85.6,-193.2,106.8246,-84.5365,-93.404,1.2675,-0.1145,-0.9476
8.385,246.4,-85.8,-199.7,108.139,-84.6588,-94.4049,1.3144,-0.1223,-1.001
8.435,253.9,-85.9,-207.6,109.5131,-84.7786,-95.4721,1.3741,-0.1198,-1.0671
8.485,262.5,-85.8,-216.6,110.9569,-84.8769,-96.6152,1.4438,-0.0983,-1.1431
8.535,270.7,-85.9,-225.3,112.466,-84.9751,-97.8309,1.5091,-0.0983,-1.2157
8.585,277.3,-86.0,-232.3,114.0249,-85.0734,-99.1025,1.5588,-0.0983,-1.2717
8.635,279.7,-85.9,-235.1,115.5932,-85.1525,-100.39,1.5684,-0.0791,-1.2874
8.685,277.3,-85.8,-233.2,117.1255,-85.2144,-101.6484,1.5323,-0.0619,-1.2585
8.735,269.8,-85.2,-226.2,118.5736,-85.213,-102.8298,1.4481,0.0014,-1.1814
8.785,258.7,-84.8,-215.9,119.904,-85.1736,-103.9033,1.3304,0.0394,-1.0735
8.835,247.9,-84.0,-206.2,121.1203,-85.0617,-104.8754,1.2163,0.112,-0.9721
