Time(s),Raw_Roll,Raw_Pitch,Raw_Yaw,Filtered_Roll,Filtered_Pitch,Filtered_Yaw,Delta_Roll,Delta_Pitch,Delta_Yaw
13.526,150.0,-80.5,150.0,76.5146,-80.5589,76.5146,3.8677,0.2355,3.8677
13.575,149.7,-80.6,149.7,80.1738,-80.5918,80.1738,3.6593,-0.0329,3.6593
13.625,151.2,-80.5,151.2,83.7251,-80.5184,83.7251,3.5513,0.0734,3.5513
13.676,151.9,-80.5,151.9,87.1339,-80.5037,87.1339,3.4087,0.0147,3.4087
13.726,151.4,-80.7,151.4,90.3472,-80.6607,90.3472,3.2133,-0.1571,3.2133
13.776,153.5,-80.9,153.5,93.5048,-80.8521,93.5048,3.1576,-0.1914,3.1576
13.826,156.0,-81.2,156.0,96.6296,-81.1304,96.6296,3.1248,-0.2783,3.1248
13.875,157.5,-81.4,157.5,99.6731,-81.3461,99.6731,3.0435,-0.2157,3.0435
13.926,159.0,-81.8,159.0,102.6395,-81.7092,102.6395,2.9663,-0.3631,2.9663
13.975,161.2,-82.1,161.2,105.5675,-82.0218,105.5675,2.928,-0.3126,2.928
14.026,164.0,-82.4,164.0,108.4891,-82.3244,108.4891,2.9216,-0.3025,2.9216
14.076,166.2,-82.7,166.2,111.3746,-82.6249,111.3746,2.8855,-0.3005,2.8855
14.125,168.2,-83.0,168.2,114.2159,-82.925,114.2159,2.8413,-0.3001,2.8413
14.175,170.5,-83.2,170.5,117.0301,-83.145,117.0301,2.8142,-0.22,2.8142
14.224,172.3,-83.5,172.3,119.7936,-83.429,119.7936,2.7635,-0.284,2.7635
14.276,173.7,-83.7,173.7,122.4889,-83.6458,122.4889,2.6953,-0.2168,2.6953
14.325,175.7,-83.8,175.7,125.1495,-83.7692,125.1495,2.6606,-0.1234,2.6606
14.374,177.0,-84.0,177.0,127.742,-83.9538,127.742,2.5925,-0.1847,2.5925
14.425,178.3,-84.1,178.3,130.2699,-84.0708,130.2699,2.5279,-0.1169,2.5279
14.475,179.4,-84.2,179.4,132.7264,-84.1742,132.7264,2.4565,-0.1034,2.4565
14.524,-179.3,-84.4,-179.3,117.1251,-84.3548,117.1251,-15.6013,-0.1807,-15.6013
14.574,-178.3,-84.5,-178.3,102.3538,-84.471,102.3538,-14.7713,-0.1161,-14.7713
14.625,-177.2,-84.8,-177.2,88.3761,-84.7342,88.3761,-13.9777,-0.2632,-13.9777
14.675,-174.2,-85.2,-174.2,75.2473,-85.1068,75.2473,-13.1288,-0.3726,-13.1288
14.725,-169.2,-85.5,-169.2,63.025,-85.4214,63.025,-12.2224,-0.3145,-12.2224
14.773,-163.3,-85.9,-163.3,51.7087,-85.8043,51.7087,-11.3162,-0.3829,-11.3162
14.824,-154.2,-86.3,-154.2,41.4133,-86.2009,41.4133,-10.2954,-0.3966,-10.2954
14.874,-141.7,-86.5,-141.7,32.2576,-86.4402,32.2576,-9.1557,-0.2393,-9.1557
14.924,-128.0,-86.6,-128.0,24.2447,-86.568,24.2447,-8.0129,-0.1279,-8.0129
14.973,-115.6,-86.5,-115.6,17.2525,-86.5136,17.2525,-6.9922,0.0544,-6.9922
15.024,-105.2,-86.2,-105.2,11.1299,-86.2627,11.1299,-6.1226,0.2509,-6.1226
15.074,-97.6,-85.8,-97.6,5.6934,-85.8925,5.6934,-5.4365,0.3702,-5.4365
15.123,-92.7,-85.4,-92.7,0.7737,-85.4985,0.7737,-4.9197,0.394,-4.9197
15.174,-89.8,-85.1,-89.8,-3.755,-85.1797,-3.755,-4.5287,0.3188,-4.5287
15.223,-88.5,-84.9,-88.5,-7.9922,-84.9559,-7.9922,-4.2373,0.2238,-4.2373
15.274,-88.6,-84.6,-88.6,-12.0226,-84.6712,-12.0226,-4.0304,0.2848,-4.0304
15.323,-88.5,-84.5,-88.5,-15.8465,-84.5342,-15.8465,-3.8239,0.137,-3.8239
15.373,-88.6,-84.4,-88.6,-19.4842,-84.4268,-19.4842,-3.6377,0.1074,-3.6377
15.423,-89.4,-84.3,-89.4,-22.9799,-84.3254,-22.9799,-3.4958,0.1015,-3.4958
15.473,-90.2,-84.2,-90.2,-26.3409,-84.2251,-26.3409,-3.361,0.1003,-3.361
15.523,-90.5,-84.1,-90.5,-29.5489,-84.125,-29.5489,-3.208,0.1001,-3.208
15.573,-90.2,-84.1,-90.2,-32.5815,-84.105,-32.5815,-3.0326,0.02,-3.0326
15.623,-90.1,-84.0,-90.1,-35.4574,-84.021,-35.4574,-2.8759,0.084,-2.8759
15.673,-90.3,-83.9,-90.3,-38.1995,-83.9242,-38.1995,-2.7421,0.0968,-2.7421
15.723,-90.5,-83.9,-90.5,-40.8145,-83.9048,-40.8145,-2.615,0.0194,-2.615
