Time(s),Raw_Roll,Raw_Pitch,Raw_Yaw,Filtered_Roll,Filtered_Pitch,Filtered_Yaw,Delta_Roll,Delta_Pitch,Delta_Yaw
15.064,79.4,-83.9,-59.3,94.7265,nan,-59.5669,-0.8067,nan,1.0675
15.113,79.3,-83.7,-59.2,93.9551,nan,-59.2734,-0.7713,nan,0.2935
15.163,79.7,-83.5,-59.5,93.2424,nan,-59.4547,-0.7128,nan,-0.1813
15.213,79.5,-83.5,-59.2,92.5553,nan,-59.2509,-0.6871,nan,0.2037
15.264,79.5,-83.5,-59.1,91.9025,nan,-59.1302,-0.6528,nan,0.1207
15.313,80.1,-83.5,-59.6,91.3124,nan,-59.506,-0.5901,nan,-0.3759
15.364,81.4,-83.4,-60.8,90.8168,nan,-60.5412,-0.4956,nan,-1.0352
15.414,82.8,-83.3,-62.0,90.4159,nan,-61.7082,-0.4008,nan,-1.167
15.463,83.7,-83.4,-62.6,90.0801,nan,-62.4216,-0.3358,nan,-0.7134
15.512,84.5,-83.5,-63.3,89.8011,nan,-63.1243,-0.279,nan,-0.7027
15.563,84.6,-83.7,-63.2,89.5411,nan,-63.1849,-0.2601,nan,-0.0605
15.612,84.8,-83.9,-63.1,85.7482,nan,-63.117,-3.7928,nan,0.0679
15.663,85.1,-84.1,-63.1,85.2296,nan,-63.1034,-0.5186,nan,0.0136
15.712,84.0,-84.2,-61.9,84.2459,nan,-62.1407,-0.9837,nan,0.9627
15.763,83.4,-84.4,-61.4,83.5692,nan,-61.5481,-0.6767,nan,0.5925
15.812,82.9,-84.6,-61.2,83.0338,nan,-61.2696,-0.5353,nan,0.2785
15.863,82.8,-84.8,-61.5,82.8468,nan,-61.4539,-0.1871,nan,-0.1843
15.913,83.0,-84.8,-62.0,82.9694,nan,-61.8908,0.1226,nan,-0.4369
15.963,83.0,-84.8,-62.3,82.9939,nan,-62.2182,0.0245,nan,-0.3274
16.012,83.3,-84.7,-63.0,83.2388,nan,-62.8436,0.2449,nan,-0.6255
16.062,83.4,-84.5,-63.5,83.3678,nan,-63.3687,0.129,nan,-0.5251
16.111,84.0,-84.4,-64.4,83.8736,nan,-64.1937,0.5058,nan,-0.825
16.162,85.5,-84.2,-66.1,85.1747,nan,-65.7187,1.3012,nan,-1.525
16.211,88.0,-84.0,-68.7,87.4349,nan,-68.1037,2.2602,nan,-2.385
16.262,90.3,-83.8,-70.9,89.727,nan,-70.3407,2.292,nan,-2.237
16.312,91.2,-83.5,-71.6,90.9054,nan,-71.3481,1.1784,nan,-1.0074
16.362,90.6,-83.2,-71.0,90.6611,nan,-71.0696,-0.2443,nan,0.2785
16.411,89.6,-82.7,-70.2,89.8122,nan,-70.3739,-0.8489,nan,0.6957
16.462,88.5,-82.2,-69.4,88.7624,nan,-69.5948,-1.0498,nan,0.7791
16.512,87.4,-81.6,-69.0,87.6725,nan,-69.119,-1.09,nan,0.4758
16.561,84.9,-80.7,-67.2,85.4545,nan,-67.5838,-2.218,nan,1.5352
16.611,81.9,-79.8,-65.2,82.6109,nan,-65.6768,-2.8436,nan,1.907
16.661,80.7,-78.8,-64.7,81.0822,nan,-64.8954,-1.5287,nan,0.7814
16.710,80.8,-77.8,-65.2,80.8564,nan,-65.1391,-0.2257,nan,-0.2437
16.761,80.8,-77.1,-65.3,80.8113,nan,-65.2678,-0.0451,nan,-0.1287
16.810,81.1,-76.6,-65.5,81.0423,nan,-65.4536,0.231,nan,-0.1857
16.861,81.1,-76.1,-65.4,81.0885,nan,-65.4107,0.0462,nan,0.0429
16.911,81.3,-75.7,-65.5,81.2577,nan,-65.4821,0.1692,nan,-0.0714
16.961,81.1,-75.1,-65.3,81.1315,nan,-65.3364,-0.1262,nan,0.1457
17.011,80.8,-74.4,-65.0,80.8663,nan,-65.0673,-0.2652,nan,0.2691
17.061,80.9,-73.6,-65.0,80.8933,nan,-65.0135,0.027,nan,0.0538
17.110,81.0,-73.0,-65.1,80.9787,nan,-65.0827,0.0854,nan,-0.0692
17.160,81.1,-72.6,-65.1,81.0757,nan,-65.0965,0.0971,nan,-0.0138
17.210,80.9,-72.5,-64.6,80.9351,nan,-64.6993,-0.1406,nan,0.3972
17.261,80.7,-72.7,-64.1,80.747,nan,-64.2199,-0.1881,nan,0.4794
17.310,80.8,-73.0,-63.9,80.7894,nan,-63.964,0.0424,nan,0.2559
17.361,80.8,-73.3,-63.6,80.7979,nan,-63.6728,0.0085,nan,0.2912
17.410,81.0,-73.4,-63.6,80.9596,nan,-63.6146,0.1617,nan,0.0582
17.460,80.9,-73.5,-63.4,80.9119,nan,-63.4429,-0.0477,nan,0.1716
17.510,80.9,-73.6,-63.2,80.9024,nan,-63.2486,-0.0095,nan,0.1943
17.559,81.0,-73.7,-63.1,80.9805,nan,-63.1297,0.0781,nan,0.1189
17.609,80.6,-73.7,-62.7,80.6761,nan,-62.7859,-0.3044,nan,0.3438
17.659,80.5,-73.8,-62.5,80.5352,nan,-62.5572,-0.1409,nan,0.2288
17.709,80.3,-73.9,-62.2,80.347,nan,-62.2714,-0.1882,nan,0.2858
17.759,80.1,-73.9,-62.1,80.1494,nan,-62.1343,-0.1976,nan,0.1372
17.810,79.9,-73.9,-61.9,79.9499,nan,-61.9469,-0.1995,nan,0.1874
17.859,79.7,-73.9,-61.8,79.75,nan,-61.8294,-0.1999,nan,0.1175
17.910,79.5,-73.9,-61.6,79.55,nan,-61.6459,-0.2,nan,0.1835
17.959,79.3,-73.9,-61.5,79.35,nan,-61.5292,-0.2,nan,0.1167
18.010,79.2,-73.9,-61.3,79.23,nan,-61.3458,-0.12,nan,0.1833
18.058,79.1,-73.9,-61.3,79.126,nan,-61.3092,-0.104,nan,0.0367
18.108,79.1,-73.9,-61.3,79.1052,nan,-61.3018,-0.0208,nan,0.0073
18.158,79.1,-74.0,-61.4,79.101,nan,-61.3804,-0.0042,nan,-0.0785
18.209,78.9,-74.1,-61.2,78.9402,nan,-61.2361,-0.1608,nan,0.1443
18.258,79.1,-74.2,-61.2,79.068,nan,-61.2072,0.1278,nan,0.0289
18.308,78.9,-74.3,-61.0,78.9336,nan,-61.0414,-0.1344,nan,0.1658
18.359,78.4,-74.5,-60.6,78.5067,nan,-60.6883,-0.4269,nan,0.3532
18.408,77.7,-74.8,-60.0,77.8613,nan,-60.1377,-0.6454,nan,0.5506
18.459,76.6,-75.0,-59.5,76.8523,nan,-59.6275,-1.0091,nan,0.5101
18.508,75.5,-75.1,-59.0,75.7705,nan,-59.1255,-1.0818,nan,0.502
18.559,74.9,-75.1,-58.8,75.0741,nan,-58.8651,-0.6964,nan,0.2604
18.608,74.8,-74.9,-59.1,74.8548,nan,-59.053,-0.2193,nan,-0.1879
18.658,74.9,-74.5,-59.0,74.891,nan,-59.0106,0.0361,nan,0.0424
18.707,74.9,-74.2,-58.8,74.8982,nan,-58.8421,0.0072,nan,0.1685
18.758,74.9,-73.8,-58.4,74.8996,nan,-58.4884,0.0014,nan,0.3537
18.808,74.5,-73.6,-57.7,74.5799,nan,-57.8577,-0.3197,nan,0.6307
18.857,74.4,-73.5,-57.2,74.436,nan,-57.3315,-0.1439,nan,0.5261
18.908,74.5,-73.5,-57.1,74.4872,nan,-57.1463,0.0512,nan,0.1852
18.957,74.6,-73.6,-57.0,74.5774,nan,-57.0293,0.0902,nan,0.117
19.007,74.6,-73.8,-56.8,74.5955,nan,-56.8459,0.018,nan,0.1834
19.057,74.5,-73.9,-56.6,74.5191,nan,-56.6492,-0.0764,nan,0.1967
19.108,74.3,-74.0,-56.3,74.3438,nan,-56.3698,-0.1753,nan,0.2793
19.157,74.1,-74.2,-55.9,74.1488,nan,-55.994,-0.1951,nan,0.3759
19.207,73.7,-74.3,-55.4,73.7898,nan,-55.5188,-0.359,nan,0.4752
19.257,73.3,-74.4,-54.9,73.398,nan,-55.0238,-0.3918,nan,0.495
19.306,73.1,-74.4,-54.6,73.1596,nan,-54.6848,-0.2384,nan,0.339
19.356,73.3,-74.5,-54.6,73.2719,nan,-54.617,0.1123,nan,0.0678
