Time(s),Raw_Roll,Raw_Pitch,Raw_Yaw,Filtered_Roll,Filtered_Pitch,Filtered_Yaw,Delta_Roll,Delta_Pitch,Delta_Yaw
13.639,53.1,-80.9,-21.1,19.1537,-39.0604,11.4131,0.0935,-0.1845,-0.1004
13.688,58.5,-81.2,-26.5,19.2653,-39.2488,11.293,0.1117,-0.1884,-0.1201
13.739,64.0,-81.6,-32.0,19.3964,-39.4415,11.152,0.131,-0.1927,-0.141
13.788,69.0,-81.7,-36.9,19.5462,-39.6371,10.9912,0.1498,-0.1956,-0.1608
13.838,74.5,-81.8,-42.4,19.7171,-39.8356,10.8078,0.1709,-0.1984,-0.1834
13.889,79.5,-81.9,-47.5,19.9085,-40.0368,10.6024,0.1913,-0.2012,-0.2054
13.938,82.7,-81.8,-50.7,20.115,-40.2397,10.3812,0.2065,-0.203,-0.2212
13.988,85.9,-81.8,-53.7,20.3372,-40.4448,10.1444,0.2222,-0.2051,-0.2368
14.038,89.1,-81.8,-56.8,20.5755,-40.652,9.8913,0.2383,-0.2072,-0.2531
14.087,92.9,-81.8,-60.3,20.8325,-40.8612,9.6199,0.257,-0.2092,-0.2714
14.138,96.2,-81.7,-63.4,21.1068,-41.0718,9.3315,0.2743,-0.2106,-0.2884
14.188,99.0,-81.5,-65.9,21.3971,-41.2833,9.028,0.2902,-0.2114,-0.3035
14.238,101.9,-81.4,-68.6,21.7039,-41.496,8.7084,0.3068,-0.2127,-0.3196
14.288,104.5,-81.2,-70.9,22.0265,-41.7093,8.3741,0.3226,-0.2133,-0.3343
14.338,106.4,-81.0,-72.6,22.3623,-41.9231,8.0275,0.3358,-0.2138,-0.3466
14.388,107.9,-80.8,-73.9,22.7099,-42.1374,7.6701,0.3476,-0.2143,-0.3573
14.438,108.2,-80.7,-74.0,23.0644,-42.3526,7.3074,0.3545,-0.2152,-0.3628
14.488,108.1,-80.5,-73.9,23.424,-42.5681,6.9402,0.3596,-0.2155,-0.3672
14.538,107.9,-80.3,-73.7,23.788,-42.7838,6.5693,0.3641,-0.2157,-0.371
14.587,107.3,-80.2,-73.1,24.1547,-43.0001,6.1966,0.3667,-0.2164,-0.3727
14.637,106.2,-80.0,-72.0,24.5215,-43.2165,5.8247,0.3668,-0.2164,-0.3719
14.687,105.3,-79.9,-71.2,24.889,-43.4334,5.4525,0.3675,-0.2169,-0.3722
14.737,104.9,-79.7,-71.0,25.2593,-43.6502,5.0773,0.3703,-0.2168,-0.3752
14.787,103.9,-79.7,-70.3,25.6293,-43.8679,4.7017,0.3701,-0.2177,-0.3756
14.837,103.1,-79.6,-69.7,25.9998,-44.086,4.3255,0.3705,-0.2181,-0.3763
14.888,102.8,-79.5,-69.7,26.373,-44.3043,3.9457,0.3732,-0.2183,-0.3798
14.937,102.4,-79.4,-69.6,26.7482,-44.5228,3.563,0.3752,-0.2185,-0.3827
14.988,102.3,-79.3,-69.7,27.1267,-44.7413,3.1765,0.3785,-0.2186,-0.3865
15.036,102.3,-79.3,-69.8,27.5088,-44.9606,2.7863,0.3821,-0.2193,-0.3902
15.087,102.0,-79.2,-69.6,27.8929,-45.1799,2.3942,0.3841,-0.2193,-0.3921
15.137,101.8,-79.1,-69.5,28.2794,-45.3991,1.9997,0.3865,-0.2192,-0.3945
15.187,101.7,-79.1,-69.5,28.6686,-45.6188,1.6025,0.3892,-0.2197,-0.3972
15.236,101.7,-79.0,-69.6,29.0609,-45.8383,1.202,0.3923,-0.2195,-0.4004
15.286,101.5,-78.9,-69.5,29.4551,-46.0575,0.7996,0.3942,-0.2192,-0.4024
15.336,101.0,-78.9,-69.1,29.8495,-46.2771,0.3971,0.3943,-0.2196,-0.4025
15.386,100.7,-79.0,-69.0,30.2448,-46.4977,-0.007,0.3954,-0.2206,-0.4042
15.436,100.1,-79.1,-68.6,30.6394,-46.7192,-0.411,0.3946,-0.2215,-0.404
15.486,99.6,-79.2,-68.3,31.0335,-46.9416,-0.8152,0.3941,-0.2224,-0.4042
15.535,98.7,-79.4,-67.5,31.4247,-47.1655,-1.2164,0.3912,-0.2239,-0.4012
15.586,97.3,-79.6,-66.2,31.8099,-47.3909,-1.6115,0.3852,-0.2254,-0.3951
15.636,95.1,-79.7,-64.0,32.1841,-47.6171,-1.9947,0.3742,-0.2262,-0.3832
15.686,93.3,-79.7,-62.4,32.5494,-47.8433,-2.3694,0.3652,-0.2262,-0.3747
15.736,92.0,-79.7,-61.1,32.9084,-48.0695,-2.7373,0.3591,-0.2262,-0.3679
15.785,91.3,-79.7,-60.7,33.2647,-48.2956,-3.1038,0.3563,-0.2261,-0.3665
15.835,91.0,-79.7,-60.4,33.6206,-48.5216,-3.4695,0.3559,-0.226,-0.3657
15.885,90.7,-79.7,-60.1,33.9759,-48.7475,-3.8342,0.3553,-0.2258,-0.3647
15.935,91.4,-79.8,-60.9,34.3368,-48.9738,-4.205,0.3609,-0.2264,-0.3708
15.985,92.5,-79.8,-62.1,34.7059,-49.2,-4.5845,0.369,-0.2261,-0.3795
16.035,94.0,-79.8,-63.7,35.0855,-49.4258,-4.9753,0.3797,-0.2259,-0.3908
16.085,95.2,-79.9,-64.9,35.474,-49.6521,-5.3748,0.3884,-0.2263,-0.3995
16.135,95.2,-79.9,-64.9,35.8633,-49.878,-5.7749,0.3893,-0.2259,-0.4001
16.185,95.5,-79.9,-65.2,36.2554,-50.1036,-6.1774,0.3921,-0.2255,-0.4026
16.235,95.6,-79.8,-65.3,36.6489,-50.3279,-6.5811,0.3935,-0.2244,-0.4037
16.284,95.6,-79.8,-65.3,37.043,-50.5518,-6.9851,0.3941,-0.2239,-0.404
16.335,95.6,-79.7,-65.2,37.4377,-50.7744,-7.3886,0.3947,-0.2226,-0.4035
16.385,95.2,-79.6,-64.8,37.8301,-50.9958,-7.7895,0.3924,-0.2213,-0.4009
16.435,94.9,-79.5,-64.5,38.2208,-51.2158,-8.1883,0.3907,-0.22,-0.3988
16.484,94.8,-79.4,-64.2,38.6111,-51.4344,-8.585,0.3903,-0.2186,-0.3967
16.534,94.7,-79.3,-64.2,39.001,-51.6517,-8.9816,0.3898,-0.2173,-0.3966
16.584,95.0,-79.1,-64.6,39.393,-51.8667,-9.3809,0.392,-0.215,-0.3993
16.635,95.6,-79.1,-65.3,39.7893,-52.0811,-9.785,0.3963,-0.2144,-0.4041
16.684,96.4,-79.0,-66.1,40.1912,-52.294,-10.1945,0.4019,-0.2129,-0.4096
16.734,97.2,-78.9,-66.9,40.5987,-52.5054,-10.6096,0.4075,-0.2114,-0.415
16.784,97.2,-78.8,-66.8,41.006,-52.7153,-11.0234,0.4073,-0.2099,-0.4138
16.834,97.3,-78.6,-66.7,41.4137,-52.9228,-11.4359,0.4077,-0.2075,-0.4125
16.884,97.6,-78.6,-66.9,41.8233,-53.1295,-11.8493,0.4096,-0.2067,-0.4134
16.934,97.9,-78.6,-67.2,42.2347,-53.3354,-12.2642,0.4113,-0.2059,-0.4149
16.984,98.3,-78.7,-67.4,42.6484,-53.5414,-12.6799,0.4138,-0.2059,-0.4157
17.034,98.3,-78.9,-67.4,43.0617,-53.7481,-13.0948,0.4132,-0.2067,-0.4149
17.083,98.8,-79.0,-68.0,43.478,-53.9548,-13.5133,0.4163,-0.2067,-0.4185
17.133,99.7,-79.1,-69.0,43.9003,-54.1614,-13.9386,0.4223,-0.2066,-0.4252
17.184,100.3,-79.2,-69.5,44.3264,-54.3679,-14.3666,0.4261,-0.2065,-0.428
17.233,100.7,-79.3,-70.0,44.7546,-54.5743,-14.7974,0.4282,-0.2064,-0.4308
17.283,101.3,-79.4,-70.6,45.1865,-54.7805,-15.2317,0.4319,-0.2063,-0.4343
17.333,101.9,-79.4,-71.4,45.6219,-54.9858,-15.6709,0.4355,-0.2053,-0.4393
17.383,102.4,-79.5,-72.1,46.0601,-55.191,-16.1144,0.4382,-0.2051,-0.4434
17.433,102.6,-79.5,-72.5,46.4987,-55.3951,-16.5596,0.4386,-0.2041,-0.4452
17.483,102.7,-79.4,-73.0,46.9369,-55.5973,-17.0073,0.4382,-0.2023,-0.4477
17.533,103.1,-79.3,-73.7,47.3769,-55.7977,-17.459,0.44,-0.2004,-0.4517
17.583,103.7,-79.0,-74.6,47.8203,-55.9945,-17.9164,0.4434,-0.1968,-0.4573
17.633,104.3,-78.8,-75.3,48.2669,-56.1885,-18.3777,0.4467,-0.194,-0.4613
17.683,104.7,-78.6,-75.8,48.7153,-56.3798,-18.8412,0.4484,-0.1913,-0.4636
17.733,105.2,-78.4,-76.3,49.1661,-56.5683,-19.307,0.4508,-0.1885,-0.4658
17.782,105.8,-78.4,-76.7,49.6201,-56.7557,-19.7742,0.454,-0.1874,-0.4672
17.832,106.6,-78.3,-77.4,50.0788,-56.9413,-20.2451,0.4587,-0.1855,-0.4709
17.882,106.8,-78.2,-77.6,50.5374,-57.1248,-20.7157,0.4586,-0.1836,-0.4706
17.932,106.8,-78.2,-77.5,50.9942,-57.3074,-21.1834,0.4568,-0.1825,-0.4677
17.982,106.8,-78.3,-77.5,51.4491,-57.4897,-21.649,0.4549,-0.1823,-0.4656
18.033,106.5,-78.3,-77.1,51.8996,-57.6709,-22.1091,0.4505,-0.1812,-0.4601
18.082,106.1,-78.4,-76.5,52.3449,-57.8519,-22.562,0.4453,-0.181,-0.453
18.133,105.6,-78.5,-76.0,52.7841,-58.0326,-23.0086,0.4392,-0.1807,-0.4466
18.182,104.9,-78.5,-75.2,53.2156,-58.2122,-23.4463,0.4314,-0.1796,-0.4377
18.232,104.4,-78.6,-74.6,53.6408,-58.3916,-23.8768,0.4253,-0.1794,-0.4305
18.282,103.8,-78.7,-73.8,54.0591,-58.5707,-24.2983,0.4183,-0.1791,-0.4215
18.331,103.1,-78.8,-73.0,54.4695,-58.7495,-24.7109,0.4104,-0.1788,-0.4125
18.381,102.7,-78.8,-72.4,54.8744,-58.9272,-25.1161,0.405,-0.1777,-0.4053
18.431,102.3,-78.8,-71.8,55.274,-59.1037,-25.5141,0.3996,-0.1765,-0.398
18.481,102.3,-78.8,-71.6,55.6715,-59.2791,-25.9082,0.3975,-0.1753,-0.3941
18.531,102.2,-78.8,-71.5,56.0661,-59.4532,-26.2992,0.3946,-0.1742,-0.391
18.581,102.0,-78.8,-71.1,56.4569,-59.6262,-26.6846,0.3908,-0.173,-0.3854
18.631,101.9,-78.7,-70.8,56.8447,-59.7971,-27.0652,0.3878,-0.1709,-0.3806
18.681,101.4,-78.7,-70.1,57.2261,-59.9668,-27.4375,0.3814,-0.1697,-0.3723
18.731,101.2,-78.5,-69.9,57.6037,-60.1335,-27.8059,0.3776,-0.1667,-0.3684
18.780,101.0,-78.4,-69.5,57.9774,-60.2982,-28.1686,0.3737,-0.1647,-0.3627
18.831,100.3,-78.3,-68.7,58.3429,-60.4608,-28.5221,0.3655,-0.1626,-0.3535
18.881,99.6,-78.2,-67.8,58.7002,-60.6213,-28.8656,0.3573,-0.1605,-0.3435
18.930,99.0,-78.2,-67.1,59.0501,-60.7807,-29.2009,0.35,-0.1594,-0.3352
18.980,98.5,-78.2,-66.5,59.3936,-60.939,-29.5287,0.3435,-0.1582,-0.3279
19.030,98.2,-78.2,-66.0,59.7325,-61.096,-29.8501,0.3388,-0.1571,-0.3214
19.080,97.5,-78.3,-65.3,60.063,-61.2529,-30.1632,0.3306,-0.1568,-0.3131
19.130,97.0,-78.5,-64.7,60.3872,-61.4104,-30.469,0.3241,-0.1575,-0.3058
19.180,96.5,-78.5,-64.2,60.7049,-61.5667,-30.7683,0.3177,-0.1563,-0.2993
19.230,96.4,-78.7,-64.0,61.0197,-61.7237,-31.0639,0.3148,-0.157,-0.2956
19.280,96.4,-78.7,-63.9,61.3325,-61.8795,-31.3566,0.3128,-0.1558,-0.2927
19.330,95.9,-78.8,-63.2,61.6388,-62.035,-31.6411,0.3063,-0.1555,-0.2845
19.380,95.6,-78.8,-62.9,61.9404,-62.1894,-31.9209,0.3016,-0.1544,-0.2799
19.430,95.3,-78.9,-62.5,62.2374,-62.3435,-32.1953,0.297,-0.1541,-0.2743
19.480,95.0,-79.0,-62.2,62.5297,-62.4973,-32.465,0.2923,-0.1538,-0.2697
19.529,94.7,-79.0,-61.8,62.8173,-62.6499,-32.7293,0.2876,-0.1526,-0.2643
19.579,94.4,-79.0,-61.6,63.1002,-62.8014,-32.9899,0.283,-0.1514,-0.2606
19.629,94.3,-78.9,-61.6,63.3804,-62.9507,-33.2486,0.2801,-0.1493,-0.2587
19.680,94.3,-78.9,-61.8,63.6585,-63.0988,-33.5073,0.2782,-0.1481,-0.2587
19.729,94.4,-78.8,-61.9,63.9357,-63.2448,-33.765,0.2771,-0.146,-0.2577
19.779,94.4,-78.8,-62.0,64.2108,-63.3897,-34.0218,0.2752,-0.1449,-0.2568
19.829,94.4,-78.7,-62.2,64.484,-63.5325,-34.2785,0.2732,-0.1428,-0.2567
19.879,94.5,-78.7,-62.4,64.7562,-63.6741,-34.5352,0.2721,-0.1416,-0.2566
19.929,94.4,-78.7,-62.5,65.0254,-63.8146,-34.7908,0.2693,-0.1405,-0.2557
19.979,94.2,-78.8,-62.4,65.2909,-63.9549,-35.0436,0.2655,-0.1403,-0.2528
20.029,94.4,-78.8,-62.6,65.5563,-64.094,-35.2964,0.2654,-0.1391,-0.2528
20.079,94.3,-78.8,-62.6,65.8188,-64.232,-35.5472,0.2625,-0.138,-0.2508
20.129,94.1,-78.8,-62.3,66.0775,-64.3689,-35.7934,0.2587,-0.1369,-0.2462
20.178,93.7,-78.9,-61.9,66.3306,-64.5055,-36.034,0.2531,-0.1367,-0.2406
20.228,93.5,-78.9,-61.6,66.5799,-64.641,-36.27,0.2494,-0.1355,-0.236
20.278,93.3,-78.8,-61.1,66.8255,-64.7745,-36.4995,0.2456,-0.1335,-0.2295
20.328,93.0,-78.9,-60.4,67.0665,-64.9078,-36.7207,0.241,-0.1333,-0.2213
20.378,92.2,-78.8,-59.5,67.2983,-65.039,-36.9319,0.2318,-0.1312,-0.2112
20.428,91.5,-78.8,-58.8,67.5218,-65.1691,-37.1349,0.2235,-0.1301,-0.203
20.478,91.1,-78.7,-58.5,67.7398,-65.2972,-37.3336,0.2181,-0.1281,-0.1986
20.528,91.0,-78.6,-58.6,67.9553,-65.4232,-37.5315,0.2154,-0.126,-0.198
20.578,90.3,-78.4,-58.0,68.1625,-65.5463,-37.7223,0.2073,-0.1231,-0.1908
20.628,89.4,-78.2,-57.2,68.3598,-65.6664,-37.9041,0.1973,-0.1201,-0.1818
20.678,88.4,-78.0,-56.1,68.5462,-65.7836,-38.0741,0.1864,-0.1172,-0.17
20.727,88.3,-77.9,-55.9,68.7301,-65.8988,-38.2409,0.184,-0.1152,-0.1668
20.777,88.1,-77.8,-55.6,68.9108,-66.0121,-38.4035,0.1806,-0.1133,-0.1626
20.827,87.9,-77.6,-55.1,69.0881,-66.1225,-38.5601,0.1773,-0.1104,-0.1566
20.877,88.1,-77.5,-55.0,69.2658,-66.231,-38.7145,0.1777,-0.1085,-0.1544
20.927,88.0,-77.4,-54.5,69.4412,-66.3376,-38.8629,0.1754,-0.1066,-0.1484
20.977,88.1,-77.5,-54.3,69.6161,-66.4442,-39.0082,0.1749,-0.1066,-0.1453
21.027,87.9,-77.5,-53.9,69.7876,-66.5499,-39.1485,0.1716,-0.1057,-0.1403
21.077,87.9,-77.5,-53.6,69.9578,-66.6546,-39.2848,0.1701,-0.1048,-0.1363
21.127,88.6,-77.6,-54.2,70.1331,-66.7594,-39.4257,0.1753,-0.1048,-0.1408
21.177,88.8,-77.8,-54.4,70.3088,-66.8652,-39.5672,0.1758,-0.1058,-0.1415
21.227,88.8,-77.8,-54.1,70.4831,-66.9701,-39.7047,0.1743,-0.1048,-0.1375
21.277,89.1,-77.7,-54.1,70.6588,-67.073,-39.841,0.1757,-0.103,-0.1363
21.327,89.0,-77.5,-53.7,70.832,-67.1732,-39.9724,0.1732,-0.1001,-0.1314
21.376,88.9,-77.4,-53.3,71.0029,-67.2714,-40.0989,0.1708,-0.0983,-0.1265
21.426,88.5,-77.3,-52.7,71.1685,-67.3679,-40.2186,0.1656,-0.0964,-0.1197
21.476,88.7,-77.3,-52.7,71.3346,-67.4634,-40.3372,0.1661,-0.0956,-0.1187
21.526,88.9,-77.4,-52.7,71.5012,-67.5591,-40.4549,0.1666,-0.0957,-0.1176
21.576,89.0,-77.3,-52.6,71.6673,-67.653,-40.5706,0.1661,-0.0939,-0.1157
