Time(s),Roll(deg),Pitch(deg),Yaw(deg),Delta_Roll,Delta_Pitch,Delta_Yaw
6.327,-59.7,-54.2,4.9,2.6,0.5,-1.1
6.376,-57.2,-53.6,4.2,2.5,0.6,-0.7
6.427,-57.0,-53.7,4.4,0.2,-0.1,0.2
6.477,-57.6,-54.2,5.1,-0.6,-0.5,0.7
6.527,-59.1,-55.1,6.1,-1.5,-0.9,1.0
6.577,-60.4,-55.9,7.4,-1.3,-0.8,1.3
6.627,-59.9,-56.1,7.8,0.5,-0.2,0.4
6.677,-59.0,-55.8,7.5,0.9,0.3,-0.3
6.727,-58.6,-55.5,7.1,0.4,0.3,-0.4
6.777,-59.5,-55.7,7.1,-0.9,-0.2,0.0
6.827,-60.4,-56.1,7.2,-0.9,-0.4,0.1
6.876,-60.5,-56.5,7.0,-0.1,-0.4,-0.2
6.926,-59.3,-56.2,6.2,1.2,0.3,-0.8
6.976,-57.6,-55.7,5.1,1.7,0.5,-1.1
7.026,-56.6,-55.3,4.3,1.0,0.4,-0.8
7.076,-56.5,-55.1,3.8,0.1,0.2,-0.5
7.126,-56.4,-54.9,3.5,0.1,0.2,-0.3
7.176,-56.5,-55.0,3.4,-0.1,-0.1,-0.1
7.225,-56.5,-55.0,3.2,0.0,0.0,-0.2
7.275,-56.1,-54.9,3.0,0.4,0.1,-0.2
7.325,-56.0,-54.8,2.9,0.1,0.1,-0.1
7.375,-56.1,-54.7,2.7,-0.1,0.1,-0.2
7.425,-56.3,-54.8,2.8,-0.2,-0.1,0.1
7.475,-56.5,-54.9,3.0,-0.2,-0.1,0.2
7.526,-56.2,-55.3,3.3,0.3,-0.4,0.3
7.575,-55.4,-55.6,3.2,0.8,-0.3,-0.1
7.624,-54.7,-55.9,2.8,0.7,-0.3,-0.4
7.674,-54.7,-55.9,2.7,0.0,0.0,-0.1
7.724,-55.1,-55.9,2.4,-0.4,0.0,-0.3
7.774,-56.2,-56.0,2.7,-1.1,-0.1,0.3
7.825,-56.3,-56.1,2.7,-0.1,-0.1,0.0
7.875,-56.0,-56.3,2.8,0.3,-0.2,0.1
7.924,-55.3,-56.5,3.0,0.7,-0.2,0.2
7.974,-53.8,-56.2,2.9,1.5,0.3,-0.1
8.025,-53.9,-55.9,3.5,-0.1,0.3,0.6
8.075,-54.6,-56.1,5.5,-0.7,-0.2,2.0
8.125,-54.6,-55.8,8.7,0.0,0.3,3.2
8.175,-55.7,-56.1,12.9,-1.1,-0.3,4.2
8.224,-57.1,-56.6,17.4,-1.4,-0.5,4.5
8.275,-55.9,-56.6,20.9,1.2,0.0,3.5
8.325,-53.4,-56.5,23.5,2.5,0.1,2.6
8.374,-49.6,-55.7,25.5,3.8,0.8,2.0
8.424,-46.2,-54.9,28.2,3.4,0.8,2.7
8.474,-46.2,-54.9,31.9,0.0,0.0,3.7
8.524,-49.2,-54.8,35.0,-3.0,0.1,3.1
8.574,-48.3,-54.3,37.8,0.9,0.5,2.8
8.624,-41.6,-54.9,41.4,6.7,-0.6,3.6
8.674,-36.8,-56.1,43.3,4.8,-1.2,1.9
8.724,-34.6,-55.2,44.3,2.2,0.9,1.0
8.773,-35.0,-54.9,46.2,-0.4,0.3,1.9
8.823,-36.0,-55.9,49.5,-1.0,-1.0,3.3
8.874,-33.4,-56.5,52.3,2.6,-0.6,2.8
8.924,-33.7,-56.9,55.0,-0.3,-0.4,2.7
8.973,-35.7,-56.7,57.4,-2.0,0.2,2.4
9.023,-36.8,-56.6,59.9,-1.1,0.1,2.5
9.073,-35.9,-56.7,62.6,0.9,-0.1,2.7
9.124,-29.7,-56.8,64.8,6.2,-0.1,2.2
9.173,-24.7,-56.7,66.6,5.0,0.1,1.8
9.223,-23.7,-56.2,70.2,1.0,0.5,3.6
9.272,-28.7,-56.3,73.3,-5.0,-0.1,3.1
9.322,-34.8,-58.0,76.5,-6.1,-1.7,3.2
9.372,-39.6,-60.4,80.2,-4.8,-2.4,3.7
9.422,-38.3,-60.8,82.8,1.3,-0.4,2.6
9.472,-34.3,-59.8,85.7,4.0,1.0,2.9
9.522,-34.6,-60.1,89.9,-0.3,-0.3,4.2
9.572,-37.3,-60.9,94.0,-2.7,-0.8,4.1
9.622,-42.0,-61.6,98.0,-4.7,-0.7,4.0
9.671,-46.3,-61.9,101.1,-4.3,-0.3,3.1
9.722,-46.5,-61.1,101.4,-0.2,0.8,0.3
9.771,-42.7,-60.3,102.1,3.8,0.8,0.7
9.821,-40.9,-59.6,102.2,1.8,0.7,0.1
9.871,-43.1,-58.7,101.8,-2.2,0.9,-0.4
9.921,-45.7,-58.2,101.5,-2.6,0.5,-0.3
9.971,-45.6,-57.8,101.0,0.1,0.4,-0.5
10.021,-43.2,-57.1,99.8,2.4,0.7,-1.2
10.071,-42.6,-56.1,98.5,0.6,1.0,-1.3
10.121,-42.1,-54.8,96.7,0.5,1.3,-1.8
10.171,-40.9,-54.1,95.3,1.2,0.7,-1.4
10.221,-40.6,-54.1,94.2,0.3,0.0,-1.1
10.270,-39.4,-54.1,92.4,1.2,0.0,-1.8
10.320,-34.9,-52.4,89.3,4.5,1.7,-3.1
10.370,-30.0,-49.7,85.4,4.9,2.7,-3.9
10.420,-27.4,-46.8,82.0,2.6,2.9,-3.4
10.470,-28.2,-45.5,79.1,-0.8,1.3,-2.9
10.520,-30.6,-44.9,75.9,-2.4,0.6,-3.2
10.570,-28.1,-42.6,72.5,2.5,2.3,-3.4
10.620,-26.2,-39.5,70.1,1.9,3.1,-2.4
10.670,-20.6,-35.5,69.0,5.6,4.0,-1.1
10.720,-9.6,-32.3,66.5,11.0,3.2,-2.5
10.769,-1.3,-29.4,64.3,8.3,2.9,-2.2
10.819,2.4,-26.2,62.8,3.7,3.2,-1.5
10.870,1.1,-23.4,61.7,-1.3,2.8,-1.1
10.920,1.4,-19.9,61.4,0.3,3.5,-0.3
10.970,4.6,-15.6,61.2,3.2,4.3,-0.2
11.020,7.1,-11.4,61.2,2.5,4.2,0.0
11.069,9.2,-7.3,61.8,2.1,4.1,0.6
11.119,12.6,-3.0,62.0,3.4,4.3,0.2
11.170,14.8,-0.2,61.7,2.2,2.8,-0.3
11.218,16.5,1.5,61.5,1.7,1.7,-0.2
11.269,17.8,2.9,61.7,1.3,1.4,0.2
11.319,18.7,4.1,61.7,0.9,1.2,0.0
11.369,18.9,5.3,62.1,0.2,1.2,0.4
11.419,19.3,6.0,62.3,0.4,0.7,0.2
11.469,19.9,6.6,62.6,0.6,0.6,0.3
11.519,20.7,6.8,62.6,0.8,0.2,0.0
11.569,21.7,7.1,62.4,1.0,0.3,-0.2
11.619,22.3,7.2,62.3,0.6,0.1,-0.1
11.669,23.1,7.4,62.4,0.8,0.2,0.1
11.719,23.2,7.7,62.7,0.1,0.3,0.3
11.769,22.9,8.0,63.2,-0.3,0.3,0.5
11.818,22.7,8.4,63.8,-0.2,0.4,0.6
11.868,22.0,8.6,64.0,-0.7,0.2,0.2
11.918,21.6,9.1,64.1,-0.4,0.5,0.1
11.967,21.0,9.0,64.2,-0.6,-0.1,0.1
12.017,20.2,9.0,64.2,-0.8,0.0,0.0
12.067,19.3,8.8,64.2,-0.9,-0.2,0.0
12.117,19.3,8.7,64.2,0.0,-0.1,0.0
12.167,19.6,8.8,64.6,0.3,0.1,0.4
12.218,19.0,8.6,64.8,-0.6,-0.2,0.2
12.267,18.1,8.2,64.6,-0.9,-0.4,-0.2
12.317,17.3,7.7,64.2,-0.8,-0.5,-0.4
12.367,16.4,7.2,64.2,-0.9,-0.5,0.0
12.417,16.0,6.2,64.3,-0.4,-1.0,0.1
12.467,15.6,5.4,64.7,-0.4,-0.8,0.4
12.516,14.8,4.7,65.1,-0.8,-0.7,0.4
12.566,15.3,4.7,65.5,0.5,0.0,0.4
12.616,15.3,4.4,65.9,0.0,-0.3,0.4
12.666,14.7,4.0,66.2,-0.6,-0.4,0.3
12.717,14.2,3.3,66.5,-0.5,-0.7,0.3
12.766,14.7,2.9,66.8,0.5,-0.4,0.3
12.816,14.9,2.5,67.3,0.2,-0.4,0.5
12.866,14.6,1.9,67.6,-0.3,-0.6,0.3
12.916,14.4,1.5,68.1,-0.2,-0.4,0.5
12.967,13.8,1.2,68.5,-0.6,-0.3,0.4
13.017,14.0,1.2,68.7,0.2,0.0,0.2
13.066,14.6,1.3,68.9,0.6,0.1,0.2
13.116,14.4,1.4,68.9,-0.2,0.1,0.0
13.166,13.4,1.0,69.3,-1.0,-0.4,0.4
13.216,12.2,0.5,69.6,-1.2,-0.5,0.3
13.266,12.6,0.6,69.6,0.4,0.1,0.0
13.316,13.0,0.7,69.4,0.4,0.1,-0.2
13.365,12.7,0.7,69.2,-0.3,0.0,-0.2
13.415,12.3,0.6,69.2,-0.4,-0.1,0.0
13.465,11.8,0.5,69.2,-0.5,-0.1,0.0
13.515,12.1,0.6,69.3,0.3,0.1,0.1
13.565,12.9,0.9,69.7,0.8,0.3,0.4
13.616,13.8,1.3,70.0,0.9,0.4,0.3
13.665,13.2,1.2,70.0,-0.6,-0.1,0.0
13.715,12.5,0.9,70.1,-0.7,-0.3,0.1
13.766,11.9,0.9,70.4,-0.6,0.0,0.3
13.815,11.6,0.9,70.6,-0.3,0.0,0.2
13.865,11.7,1.1,70.9,0.1,0.2,0.3
13.915,11.8,1.1,71.0,0.1,0.0,0.1
13.964,11.8,1.2,71.1,0.0,0.1,0.1
14.014,11.5,1.2,71.2,-0.3,0.0,0.1
14.064,11.0,1.3,71.3,-0.5,0.1,0.1
14.113,10.8,1.5,71.5,-0.2,0.2,0.2
14.164,10.6,1.6,71.5,-0.2,0.1,0.0
14.214,10.4,1.7,71.5,-0.2,0.1,0.0
14.264,10.5,1.8,71.5,0.1,0.1,0.0
14.313,10.1,1.7,71.2,-0.4,-0.1,-0.3
14.364,9.6,1.6,71.0,-0.5,-0.1,-0.2
14.413,8.4,1.6,71.0,-1.2,0.0,0.0
14.463,7.4,1.5,71.0,-1.0,-0.1,0.0
14.513,6.6,1.4,70.9,-0.8,-0.1,-0.1
14.563,5.8,1.1,70.7,-0.8,-0.3,-0.2
14.613,6.2,1.2,70.7,0.4,0.1,0.0
14.663,6.5,1.5,71.0,0.3,0.3,0.3
14.714,5.8,1.7,71.0,-0.7,0.2,0.0
14.764,4.9,1.6,70.4,-0.9,-0.1,-0.6
14.813,5.4,1.9,69.8,0.5,0.3,-0.6
14.862,6.8,2.9,71.1,1.4,1.0,1.3
14.912,7.3,4.4,73.0,0.5,1.5,1.9
14.962,6.0,4.4,72.3,-1.3,0.0,-0.7
15.012,5.8,3.8,70.7,-0.2,-0.6,-1.6
15.062,10.5,4.6,70.8,4.7,0.8,0.1
15.112,14.1,6.0,71.5,3.6,1.4,0.7
15.162,12.9,6.3,70.6,-1.2,0.3,-0.9
15.213,14.2,6.7,70.3,1.3,0.4,-0.3
15.262,15.0,7.4,71.2,0.8,0.7,0.9
15.312,15.5,8.2,73.1,0.5,0.8,1.9
15.362,17.3,9.1,74.1,1.8,0.9,1.0
15.412,18.2,9.2,74.3,0.9,0.1,0.2
15.463,18.2,9.2,74.2,0.0,0.0,-0.1
15.513,17.7,9.4,74.0,-0.5,0.2,-0.2
15.562,17.0,9.9,73.6,-0.7,0.5,-0.4
15.613,17.5,10.6,73.3,0.5,0.7,-0.3
15.662,18.4,11.5,73.4,0.9,0.9,0.1
15.712,18.9,11.9,73.3,0.5,0.4,-0.1
15.762,18.8,11.9,73.1,-0.1,0.0,-0.2
15.812,17.7,11.5,73.0,-1.1,-0.4,-0.1
15.862,16.0,10.7,72.9,-1.7,-0.8,-0.1
15.912,14.9,9.8,72.8,-1.1,-0.9,-0.1
15.962,14.6,9.1,72.6,-0.3,-0.7,-0.2
16.012,14.1,8.2,72.5,-0.5,-0.9,-0.1
16.062,12.5,7.0,72.6,-1.6,-1.2,0.1
16.112,10.1,5.7,73.1,-2.4,-1.3,0.5
16.160,8.0,4.2,74.1,-2.1,-1.5,1.0
16.210,6.8,2.4,74.8,-1.2,-1.8,0.7
16.261,6.4,0.5,74.9,-0.4,-1.9,0.1
16.310,6.5,-1.4,75.1,0.1,-1.9,0.2
16.360,5.7,-3.6,75.6,-0.8,-2.2,0.5
16.410,5.6,-5.7,76.3,-0.1,-2.1,0.7
16.460,5.0,-8.2,77.1,-0.6,-2.5,0.8
16.510,5.6,-10.3,77.1,0.6,-2.1,0.0
16.560,3.4,-13.0,76.9,-2.2,-2.7,-0.2
16.610,4.1,-14.5,78.0,0.7,-1.5,1.1
16.660,3.4,-15.8,79.2,-0.7,-1.3,1.2
16.710,4.1,-16.2,80.9,0.7,-0.4,1.7
16.760,3.5,-17.2,81.9,-0.6,-1.0,1.0
16.810,2.3,-19.2,82.3,-1.2,-2.0,0.4
16.860,0.2,-22.1,82.4,-2.1,-2.9,0.1
16.910,-2.4,-25.0,82.4,-2.6,-2.9,0.0
16.959,-5.4,-27.7,82.6,-3.0,-2.7,0.2
17.009,-7.5,-29.6,83.3,-2.1,-1.9,0.7
17.060,-9.2,-31.4,84.0,-1.7,-1.8,0.7
17.111,-11.5,-33.6,84.9,-2.3,-2.2,0.9
17.159,-12.3,-35.2,86.2,-0.8,-1.6,1.3
17.209,-12.8,-35.6,88.2,-0.5,-0.4,2.0
17.259,-15.4,-37.2,89.3,-2.6,-1.6,1.1
17.309,-18.9,-39.9,89.8,-3.5,-2.7,0.5
17.360,-22.7,-43.2,90.4,-3.8,-3.3,0.6
17.410,-25.6,-45.7,91.1,-2.9,-2.5,0.7
17.459,-26.5,-47.2,92.2,-0.9,-1.5,1.1
17.509,-26.4,-47.8,93.9,0.1,-0.6,1.7
17.559,-27.1,-48.0,95.4,-0.7,-0.2,1.5
17.609,-28.5,-48.6,96.4,-1.4,-0.6,1.0
17.660,-30.5,-49.5,97.6,-2.0,-0.9,1.2
17.709,-33.0,-51.0,98.7,-2.5,-1.5,1.1
17.760,-35.1,-52.2,99.8,-2.1,-1.2,1.1
17.810,-36.7,-52.9,100.5,-1.6,-0.7,0.7
17.860,-38.2,-53.6,101.2,-1.5,-0.7,0.7
17.909,-40.2,-54.7,102.0,-2.0,-1.1,0.8
17.959,-41.8,-55.5,102.9,-1.6,-0.8,0.9
18.009,-43.3,-56.1,103.7,-1.5,-0.6,0.8
18.059,-44.5,-56.6,104.1,-1.2,-0.5,0.4
18.109,-46.7,-57.4,104.4,-2.2,-0.8,0.3
18.159,-49.7,-58.4,104.8,-3.0,-1.0,0.4
18.209,-52.9,-59.3,105.2,-3.2,-0.9,0.4
18.259,-56.1,-60.3,105.7,-3.2,-1.0,0.5
18.309,-59.0,-60.8,106.0,-2.9,-0.5,0.3
18.359,-61.6,-61.2,106.1,-2.6,-0.4,0.1
18.409,-64.1,-61.6,106.2,-2.5,-0.4,0.1
18.459,-66.1,-62.2,106.6,-2.0,-0.6,0.4
18.509,-67.3,-62.8,107.1,-1.2,-0.6,0.5
18.558,-68.4,-63.3,107.6,-1.1,-0.5,0.5
18.608,-69.3,-63.5,107.5,-0.9,-0.2,-0.1
18.658,-70.4,-63.7,107.5,-1.1,-0.2,0.0
18.708,-71.9,-64.0,107.9,-1.5,-0.3,0.4
18.758,-73.3,-64.5,108.6,-1.4,-0.5,0.7
18.808,-73.8,-64.7,108.5,-0.5,-0.2,-0.1
18.858,-73.6,-64.8,108.2,0.2,-0.1,-0.3
18.908,-73.3,-65.1,107.7,0.3,-0.3,-0.5
18.957,-72.8,-65.4,107.0,0.5,-0.3,-0.7
19.008,-73.2,-65.9,106.7,-0.4,-0.5,-0.3
19.057,-73.7,-66.5,106.4,-0.5,-0.6,-0.3
19.108,-74.3,-67.0,106.3,-0.6,-0.5,-0.1
19.158,-75.6,-67.8,107.2,-1.3,-0.8,0.9
19.207,-76.9,-68.8,107.9,-1.3,-1.0,0.7
19.257,-76.5,-69.5,107.4,0.4,-0.7,-0.5
19.306,-75.5,-70.1,106.4,1.0,-0.6,-1.0
19.356,-74.9,-70.6,106.5,0.6,-0.5,0.1
19.406,-72.9,-70.7,106.4,2.0,-0.1,-0.1
19.456,-69.3,-70.4,104.9,3.6,0.3,-1.5
19.506,-67.8,-70.3,104.4,1.5,0.1,-0.5
19.556,-68.0,-70.6,104.6,-0.2,-0.3,0.2
19.606,-68.2,-70.9,104.5,-0.2,-0.3,-0.1
19.656,-68.4,-71.4,104.6,-0.2,-0.5,0.1
19.706,-68.4,-71.9,104.9,0.0,-0.5,0.3
19.756,-67.3,-72.1,104.7,1.1,-0.2,-0.2
19.805,-64.8,-71.5,106.1,2.5,0.6,1.4
19.855,-63.6,-71.5,110.5,1.2,0.0,4.4
19.906,-62.6,-71.7,113.6,1.0,-0.2,3.1
19.957,-59.6,-71.4,113.7,3.0,0.3,0.1
20.006,-58.3,-71.0,112.2,1.3,0.4,-1.5
20.055,-59.6,-70.9,111.6,-1.3,0.1,-0.6
20.105,-62.6,-71.2,112.6,-3.0,-0.3,1.0
20.155,-65.2,-71.7,113.8,-2.6,-0.5,1.2
20.205,-64.6,-71.9,113.8,0.6,-0.2,0.0
20.255,-62.5,-71.8,112.8,2.1,0.1,-1.0
20.305,-62.0,-71.6,111.9,0.5,0.2,-0.9
20.355,-63.6,-71.6,111.5,-1.6,0.0,-0.4
20.405,-65.7,-71.5,109.7,-2.1,0.1,-1.8
20.454,-66.8,-71.4,106.8,-1.1,0.1,-2.9
20.504,-68.6,-71.8,106.0,-1.8,-0.4,-0.8
20.554,-69.3,-71.8,106.9,-0.7,0.0,0.9
20.604,-68.9,-71.5,108.3,0.4,0.3,1.4
20.654,-68.3,-71.1,109.0,0.6,0.4,0.7
20.704,-68.5,-71.0,109.2,-0.2,0.1,0.2
20.754,-68.7,-70.8,109.2,-0.2,0.2,0.0
20.804,-68.9,-70.8,109.2,-0.2,0.0,0.0
20.854,-69.1,-70.9,108.7,-0.2,-0.1,-0.5
20.904,-69.7,-71.0,108.1,-0.6,-0.1,-0.6
20.954,-71.1,-71.3,108.2,-1.4,-0.3,0.1
21.004,-73.1,-71.7,108.9,-2.0,-0.4,0.7
21.053,-72.6,-71.8,107.9,0.5,-0.1,-1.0
21.103,-71.4,-71.7,106.6,1.2,0.1,-1.3
21.153,-71.3,-71.7,106.5,0.1,0.0,-0.1
21.203,-71.2,-71.8,106.4,0.1,-0.1,-0.1
21.253,-70.6,-71.7,105.8,0.6,0.1,-0.6
21.303,-70.8,-71.7,105.9,-0.2,0.0,0.1
21.354,-70.7,-71.7,105.8,0.1,0.0,-0.1
21.403,-70.3,-71.6,105.7,0.4,0.1,-0.1
21.453,-70.6,-71.5,105.9,-0.3,0.1,0.2
21.503,-71.3,-71.5,106.3,-0.7,0.0,0.4
21.553,-71.4,-71.5,106.7,-0.1,0.0,0.4
21.603,-70.9,-71.3,106.9,0.5,0.2,0.2
21.653,-70.5,-71.1,106.4,0.4,0.2,-0.5
21.702,-70.4,-71.2,105.6,0.1,-0.1,-0.8
21.752,-69.2,-71.2,105.2,1.2,0.0,-0.4
21.802,-67.9,-71.1,105.2,1.3,0.1,0.0
21.852,-67.5,-71.2,105.1,0.4,-0.1,-0.1
21.902,-67.1,-71.4,104.3,0.4,-0.2,-0.8
21.952,-68.3,-71.9,104.2,-1.2,-0.5,-0.1
22.002,-68.4,-72.2,103.9,-0.1,-0.3,-0.3
22.052,-67.5,-72.3,103.5,0.9,-0.1,-0.4
22.102,-66.8,-72.4,103.2,0.7,-0.1,-0.3
22.152,-66.6,-72.5,102.8,0.2,-0.1,-0.4
22.202,-66.4,-72.6,102.8,0.2,-0.1,0.0
22.252,-66.3,-72.7,102.4,0.1,-0.1,-0.4
22.302,-66.0,-72.7,101.7,0.3,0.0,-0.7
22.352,-66.1,-72.9,101.3,-0.1,-0.2,-0.4
22.401,-65.7,-72.8,100.8,0.4,0.1,-0.5
