Time(s),Roll(deg),Pitch(deg),Yaw(deg),Delta_Roll,Delta_Pitch,Delta_Yaw
14.374,111.1,-43.2,160.4,-0.8,-1.1,-0.5
14.424,111.0,-44.0,159.9,-0.1,-0.8,-0.5
14.474,112.5,-44.4,159.5,1.5,-0.4,-0.4
14.524,114.3,-44.6,159.6,1.8,-0.2,0.1
14.574,114.2,-45.2,159.7,-0.1,-0.6,0.1
14.624,114.4,-45.7,159.9,0.2,-0.5,0.2
14.674,115.3,-46.1,159.8,0.9,-0.4,-0.1
14.724,116.4,-46.6,159.5,1.1,-0.5,-0.3
14.774,117.3,-47.1,159.1,0.9,-0.5,-0.4
14.823,118.3,-47.6,158.5,1.0,-0.5,-0.6
14.872,120.1,-47.9,157.6,1.8,-0.3,-0.9
14.923,122.0,-48.1,156.5,1.9,-0.2,-1.1
14.973,123.5,-48.3,156.1,1.5,-0.2,-0.4
15.022,124.0,-48.7,156.5,0.5,-0.4,0.4
15.073,124.1,-49.1,157.1,0.1,-0.4,0.6
15.122,124.9,-49.4,157.2,0.8,-0.3,0.1
15.172,126.4,-49.7,157.1,1.5,-0.3,-0.1
15.223,127.2,-50.0,156.9,0.8,-0.3,-0.2
15.272,128.1,-50.5,157.0,0.9,-0.5,0.1
15.322,129.2,-50.9,156.9,1.1,-0.4,-0.1
15.373,130.5,-51.2,157.2,1.3,-0.3,0.3
15.422,131.3,-51.5,157.2,0.8,-0.3,0.0
15.471,132.4,-51.9,157.4,1.1,-0.4,0.2
15.521,134.6,-52.1,158.2,2.2,-0.2,0.8
15.571,136.5,-52.5,159.3,1.9,-0.4,1.1
15.621,135.8,-53.1,160.4,-0.7,-0.6,1.1
15.671,133.4,-53.8,161.7,-2.4,-0.7,1.3
15.721,131.5,-54.2,163.2,-1.9,-0.4,1.5
15.771,133.4,-54.3,164.8,1.9,-0.1,1.6
15.821,133.8,-54.3,165.5,0.4,0.0,0.7
15.871,134.9,-54.0,165.7,1.1,0.3,0.2
15.921,135.2,-53.9,165.4,0.3,0.1,-0.3
15.972,135.4,-53.9,165.2,0.2,0.0,-0.2
16.021,135.9,-53.9,165.0,0.5,0.0,-0.2
16.071,136.6,-53.9,164.3,0.7,0.0,-0.7
16.121,137.4,-53.9,163.5,0.8,0.0,-0.8
16.171,137.8,-54.0,162.7,0.4,-0.1,-0.8
16.221,138.6,-54.1,162.1,0.8,-0.1,-0.6
16.270,138.8,-54.2,161.4,0.2,-0.1,-0.7
16.320,138.7,-54.4,160.6,-0.1,-0.2,-0.8
16.371,139.1,-54.5,159.4,0.4,-0.1,-1.2
16.420,139.6,-54.7,158.1,0.5,-0.2,-1.3
16.470,139.6,-55.0,157.1,0.0,-0.3,-1.0
16.520,139.7,-55.4,156.2,0.1,-0.4,-0.9
16.570,140.6,-55.8,155.1,0.9,-0.4,-1.1
16.620,142.2,-55.9,153.8,1.6,-0.1,-1.3
16.670,143.9,-56.0,152.5,1.7,-0.1,-1.3
16.720,144.9,-56.2,151.3,1.0,-0.2,-1.2
16.770,145.8,-56.3,150.3,0.9,-0.1,-1.0
16.820,146.6,-56.4,149.4,0.8,-0.1,-0.9
16.870,147.0,-56.5,148.7,0.4,-0.1,-0.7
16.920,146.8,-56.7,147.8,-0.2,-0.2,-0.9
16.969,148.7,-56.6,146.0,1.9,0.1,-1.8
17.019,151.4,-56.5,144.0,2.7,0.1,-2.0
17.069,153.1,-56.5,142.2,1.7,0.0,-1.8
17.119,154.5,-56.8,141.0,1.4,-0.3,-1.2
17.169,155.7,-57.0,140.1,1.2,-0.2,-0.9
17.219,156.7,-57.2,139.3,1.0,-0.2,-0.8
17.269,157.3,-57.3,138.7,0.6,-0.1,-0.6
17.319,157.3,-57.4,138.3,0.0,-0.1,-0.4
17.370,157.3,-57.4,137.9,0.0,0.0,-0.4
17.420,157.5,-57.3,137.8,0.2,0.1,-0.1
17.470,157.7,-57.2,137.7,0.2,0.1,-0.1
17.519,157.6,-57.2,137.9,-0.1,0.0,0.2
17.569,157.2,-57.1,138.2,-0.4,0.1,0.3
17.619,157.3,-57.0,138.7,0.1,0.1,0.5
17.669,156.8,-57.0,139.3,-0.5,0.0,0.6
17.718,156.2,-56.9,139.9,-0.6,0.1,0.6
17.768,155.7,-56.8,140.4,-0.5,0.1,0.5
17.819,155.3,-56.8,141.2,-0.4,0.0,0.8
17.869,154.8,-56.9,142.2,-0.5,-0.1,1.0
17.919,154.7,-57.0,143.5,-0.1,-0.1,1.3
17.968,155.0,-57.1,145.0,0.3,-0.1,1.5
18.018,154.2,-57.2,146.6,-0.8,-0.1,1.6
18.069,151.4,-57.5,149.2,-2.8,-0.3,2.6
18.119,149.2,-57.7,153.6,-2.2,-0.2,4.4
18.168,146.6,-57.5,158.8,-2.6,0.2,5.2
18.218,142.6,-57.0,164.8,-4.0,0.5,6.0
18.268,138.1,-56.1,170.7,-4.5,0.9,5.9
18.318,132.3,-55.2,176.1,-5.8,0.9,5.4
18.367,128.4,-53.7,-179.0,-3.9,1.5,-355.1
18.417,128.1,-51.7,-174.8,-0.3,2.0,4.2
18.467,126.2,-50.3,-171.0,-1.9,1.4,3.8
18.517,123.8,-48.1,-168.3,-2.4,2.2,2.7
18.567,123.0,-46.4,-165.6,-0.8,1.7,2.7
18.617,123.4,-44.9,-163.3,0.4,1.5,2.3
18.667,122.7,-43.6,-160.4,-0.7,1.3,2.9
18.717,121.2,-42.3,-157.5,-1.5,1.3,2.9
18.768,118.8,-41.6,-153.9,-2.4,0.7,3.6
18.817,118.1,-40.7,-151.4,-0.7,0.9,2.5
18.866,117.6,-39.8,-149.8,-0.5,0.9,1.6
18.916,117.2,-38.9,-148.3,-0.4,0.9,1.5
18.967,117.0,-38.5,-147.0,-0.2,0.4,1.3
19.016,118.2,-37.8,-146.7,1.2,0.7,0.3
19.066,119.8,-37.2,-146.8,1.6,0.6,-0.1
19.116,120.3,-36.4,-146.1,0.5,0.8,0.7
19.167,118.9,-35.3,-144.1,-1.4,1.1,2.0
19.216,117.0,-34.7,-142.6,-1.9,0.6,1.5
19.268,116.6,-34.6,-142.0,-0.4,0.1,0.6
19.317,116.8,-34.8,-142.2,0.2,-0.2,-0.2
19.367,117.9,-35.0,-143.1,1.1,-0.2,-0.9
19.417,118.2,-34.8,-143.3,0.3,0.2,-0.2
19.467,117.9,-34.6,-143.1,-0.3,0.2,0.2
19.516,117.8,-34.5,-143.2,-0.1,0.1,-0.1
19.566,118.0,-34.6,-143.8,0.2,-0.1,-0.6
19.616,118.1,-34.6,-143.9,0.1,0.0,-0.1
19.666,118.1,-34.8,-144.2,0.0,-0.2,-0.3
19.716,118.3,-34.8,-144.6,0.2,0.0,-0.4
19.766,118.4,-34.8,-144.8,0.1,0.0,-0.2
19.816,118.3,-34.8,-144.9,-0.1,0.0,-0.1
19.866,118.0,-34.8,-145.0,-0.3,0.0,-0.1
19.916,117.7,-34.9,-144.9,-0.3,-0.1,0.1
19.966,117.6,-34.6,-145.1,-0.1,0.3,-0.2
20.016,117.7,-33.9,-144.8,0.1,0.7,0.3
20.065,117.3,-33.6,-144.3,-0.4,0.3,0.5
20.116,116.8,-33.8,-144.6,-0.5,-0.2,-0.3
20.165,116.7,-33.7,-144.3,-0.1,0.1,0.3
20.215,117.2,-33.4,-143.9,0.5,0.3,0.4
20.265,117.3,-33.4,-143.8,0.1,0.0,0.1
20.315,116.9,-33.5,-143.6,-0.4,-0.1,0.2
20.365,116.7,-33.7,-143.5,-0.2,-0.2,0.1
20.415,117.1,-33.9,-144.0,0.4,-0.2,-0.5
20.465,117.2,-33.8,-143.8,0.1,0.1,0.2
20.515,116.8,-33.7,-143.5,-0.4,0.1,0.3
20.564,116.9,-33.8,-143.6,0.1,-0.1,-0.1
20.614,117.2,-33.9,-143.8,0.3,-0.1,-0.2
20.664,117.3,-34.0,-143.9,0.1,-0.1,-0.1
20.714,117.1,-33.9,-143.7,-0.2,0.1,0.2
20.764,117.0,-33.9,-143.5,-0.1,0.0,0.2
20.813,117.1,-34.2,-143.7,0.1,-0.3,-0.2
20.863,117.1,-34.5,-143.6,0.0,-0.3,0.1
20.913,117.3,-34.7,-143.1,0.2,-0.2,0.5
20.963,117.0,-35.0,-142.4,-0.3,-0.3,0.7
21.013,115.8,-35.3,-141.9,-1.2,-0.3,0.5
21.063,114.9,-36.2,-141.7,-0.9,-0.9,0.2
21.113,115.4,-37.2,-143.6,0.5,-1.0,-1.9
21.163,116.6,-37.3,-145.0,1.2,-0.1,-1.4
21.214,116.5,-37.7,-145.8,-0.1,-0.4,-0.8
21.264,116.6,-37.8,-145.4,0.1,-0.1,0.4
21.314,116.1,-37.9,-145.1,-0.5,-0.1,0.3
21.363,116.4,-37.6,-143.9,0.3,0.3,1.2
21.413,116.5,-37.6,-143.7,0.1,0.0,0.2
21.463,116.6,-38.0,-144.0,0.1,-0.4,-0.3
21.512,115.9,-38.9,-143.9,-0.7,-0.9,0.1
21.562,115.0,-39.5,-143.0,-0.9,-0.6,0.9
21.613,114.7,-39.7,-142.2,-0.3,-0.2,0.8
21.663,114.9,-39.8,-141.7,0.2,-0.1,0.5
21.713,114.6,-40.3,-141.4,-0.3,-0.5,0.3
21.763,114.5,-40.7,-141.7,-0.1,-0.4,-0.3
21.813,115.1,-40.8,-142.2,0.6,-0.1,-0.5
